"Id","TSN","PSN","PET","NPP","RE","CVE","SR"
2526,1285.77392578125,115.3095703,908.985168457031,255.057632446289,2660.17,57.6,0
2527,1291.72705078125,115.557739257812,906.053833007812,261.378723144531,2660.17,62.08,0
2528,1295.38916015625,115.734100341797,900.672058105469,269.620208740234,2660.17,67.45,0
2529,1297.85681152344,115.912658691406,894.033996582031,279.574401855469,2660.17,72.13,0
2530,1299.60986328125,115.898445129395,885.978393554688,289.547698974609,2104.41,76.27,0
2531,1302.57678222656,115.719314575195,877.465148925781,296.432891845703,2104.38,79.16,0
2532,1340.92333984375,112.880798339844,831.165588378906,308.958831787109,1804.04,69.71,0
2533,1352.07751464844,111.70337677002,810.43994140625,318.228240966797,1609.48,64.1,0
2534,1362.28344726562,110.459022521973,789.466491699219,329.845123291016,1602.48,64.98,0
2535,1369.98522949219,109.339736938477,769.5390625,343.911529541016,1602.48,68.45,0
2536,1229.05639648438,85.7252578735352,898.231567382812,61.3812255859375,4823.1,55.97,1
2537,1232.75122070312,86.5161666870117,908.69384765625,64.1389465332031,4823.1,57.87,0
2538,1237.43383789062,86.7383880615234,922.175354003906,67.3781051635742,4823.1,59.36,0
2539,1244.8623046875,86.3914260864258,939.922973632812,69.1055526733398,4823.1,60.34,0
2540,1254.04479980469,85.3502960205078,962.862609863281,68.4676284790039,4932.99,61.65,0
2541,1261.710938,84.109130859375,984.927673339844,66.8298034667969,5139.66,63.36,0
2542,1267.93835449219,82.9650650024414,1007.05902099609,65.3767395019531,5168.13,65.28,0
2543,1273.03149414062,81.7780914306641,1028.38623046875,63.8795623779297,5168.13,67.05,0
2544,1275.83276367188,80.7364730834961,1046.05187988281,62.9884719848633,5209.36,68.54,0
2545,1277.80480957031,79.9939117431641,1061.46533203125,60.419303894043,5678.64,69.76,0
2546,1279.04663085938,79.7861785888672,1074.02746582031,55.37939453,6009.8,70.94,1
2547,1278.58251953125,79.5045394897461,1084.12170410156,49.5165939331055,6009.8,71.99,1
2548,1274.99548339844,79.0072250366211,1094.21826171875,44.0876502990723,6009.8,71.39,1
2549,1269.34582519531,78.3872833251953,1104.93505859375,39.5161476135254,6009.8,70.16,1
2550,1261.22094726562,77.9162673950195,1112.5673828125,35.6629295349121,6009.8,68.48,1
