"Id","TSN","PSN","PET","NPP","RE","CVE","SR"
1,605.832641601562,67.4676971435547,1184.90600585938,912.285278320312,1700.72,87.29,0
2,603.557983398438,67.2422637939453,1179.46215820312,942.571899414062,1702.84,85.69,0
3,407.990905761719,84.7936325073242,1168.50720214844,995.677795410156,2821.97,27.08,0
4,612.713439941406,72.031623840332,1127.05651855469,844.978271484375,1892.35,73.07,0
5,618.494873046875,70.3873596191406,1140.43530273438,830.963806152344,1532.81,74.69,0
6,620.299865722656,69.0410842895508,1153.67700195312,833.00634765625,1694.89,75.67,0
7,619.244995117188,68.3598251342773,1163.36828613281,855.512817382812,1697.09,76.16,0
8,619.679809570312,67.9176940917969,1167.61462402344,872.907043457031,1698.65,77.84,0
9,620.067749023438,67.4283905029297,1168.13513183594,885.0527344,1700.72,80.81,0
10,619.632629394531,66.957275390625,1164.49475097656,897.654418945312,1702.84,84.73,0
11,618.246032714844,66.5948791503906,1156.45751953125,907.822875976562,1703.51,88.83,0
12,615.662414550781,66.3671569824219,1145.84973144531,932.491027832031,1707.09,86.59,0
13,613.543090820312,66.3632736206055,1136.24682617188,956.927368164062,1655.78,84.26,0
14,415.619506835938,83.2158660888672,1148.18139648438,976.598449707031,2821.97,25.58,0
15,417.401519775391,83.8318405151367,1133.09289550781,952.819702148438,2821.97,24.63,0
16,419.277648925781,84.364616394043,1117.13854980469,925.328735351562,2821.97,23.76,0
17,619.692077636719,72.2672271728516,1110.82263183594,851.5234375,1892.35,72.56,0
18,626.5507813,70.6783752441406,1123.51318359375,843.414184570312,1900.27,73.75,0
19,630.870239257812,69.2586669921875,1133.39477539062,841.6064453,1694.89,73.57,0
20,631.712097167969,68.4300079345703,1140.7001953125,858.561767578125,1697.09,72.44,0
21,632.439270019531,67.7856521606445,1144.50280761719,868.995666503906,1698.65,75.75,0
22,633.539733886719,67.0540542602539,1145.22412109375,871.662048339844,1700.72,79.94,0
23,633.39697265625,66.4900970458984,1140.349609,878.443908691406,1702.84,82.8,0
24,633.175415039062,66.04296875,1132.83947753906,882.794311523438,1703.6,85.34,0
25,631.168518066406,65.7312469482422,1122.164063,900.296813964844,1707.09,86.46,0
26,629.030151367188,65.6112899780273,1113.44519042969,926.390197753906,1707.09,84.82,0
27,627.525939941406,65.7953338623047,1107.78295898438,947.000549316406,1680.08,82.23,0
28,422.401702880859,81.5485687255859,1128.81872558594,968.439880371094,3526.32,24.66,0
29,423.412963867188,82.5815277099609,1115.58581542969,941.755310058594,3107.47,23.66,0
30,424.8798828,83.5359954833984,1101.67712402344,914.290161132812,2821.97,22.98,0
31,427.458129882812,84.1035461425781,1086.97534179688,892.08447265625,2760.06,21.87,0
32,432.883605957031,84.1945419311523,1074.67614746094,867.973876953125,2736.54,22.34,0
33,443.203216552734,83.8127517700195,1061.560547,839.355895996094,2572.18,22.16,0
34,456.065368652344,83.5301971435547,1051.67358398438,818.763244628906,2572.18,24.05,0
35,472.433502197266,83.5985946655273,1043.64514160156,806.403625488281,2702.13,27.48,0
36,585.946899414062,77.5987243652344,1061.19738769531,884.729248046875,2031.08,54.37,0
37,602.996398925781,75.6123809814453,1069.2412109375,888.3544922,1865.9,57.06,0
38,617.135070800781,73.818115234375,1079.1845703125,875.1865234,1866.47,62.35,0
39,628.062744140625,72.1325836181641,1091.24487304688,850.331665039062,1892.35,68.74,0
40,635.477783203125,70.5424423217773,1100.16052246094,844.625305175781,1900.27,72.51,0
41,642.590698242188,69.0137176513672,1108.95751953125,842.794860839844,1859.19,73.58,0
42,644.72998046875,67.9944000244141,1113.42883300781,854.925598144531,1861.39,74.41,0
43,645.73291015625,67.1735153198242,1115.08532714844,857.855529785156,1861.39,77.09,0
44,647.3154297,66.3300018310547,1113.76318359375,853.674926757812,1865.02,79.89,0
45,647.644775390625,65.7418746948242,1109.37768554688,862.967651367188,1854.89,81.81,0
46,648.066101074219,65.2927093505859,1104.49645996094,856.859191894531,1856.08,84.14,0
47,647.33740234375,64.9440994262695,1098.16027832031,867.180541992188,1859.14,83.92,0
48,645.959838867188,64.6522827148438,1091.76086425781,892.75732421875,1859.14,81.52,0
49,645.856079101562,64.5253601074219,1087.26293945312,908.0966797,1694.82,78.57,0
50,645.34423828125,64.1665954589844,1082.83581542969,926.167907714844,1694.82,75.63,0
51,644.259582519531,63.57568359,1081.71704101562,923.1474609,1677.41,74.97,0
52,642.778198242188,62.8864898681641,1084.42639160156,916.477233886719,1680.08,72.27,0
53,641.6191406,62.2190361022949,1088.52954101562,926.5429688,1680.08,69.4,0
54,639.925903320312,61.7338790893555,1096.19055175781,931.882202148438,1384.29,64.31,0
55,425.13525390625,79.9257354736328,1118.238281,968.230163574219,3526.32,26.21,0
56,426.695098876953,80.7038879394531,1110.64526367188,954.728332519531,3526.32,25.23,0
57,427.722351074219,81.5793380737305,1100.21228027344,925.085693359375,3526.32,23.92,0
58,429.15185546875,82.9094772338867,1089.58374023438,902.307983398438,3526.32,23.01,0
59,431.793060302734,83.81884766,1076.46337890625,880.386657714844,3652.91,22.74,0
60,438.43603515625,84.266487121582,1065.15466308594,850.537719726562,3661.35,22.81,0
61,448.411437988281,84.1829299926758,1051.33959960938,827.4960938,3661.35,23.27,0
62,462.187133789062,83.9345321655273,1039.38903808594,809.524658203125,3661.35,25.02,0
63,479.199096679688,83.8163299560547,1031.39587402344,801.356872558594,3573.98,27.99,0
64,497.702453613281,83.4461822509766,1026.89758300781,804.353332519531,3094.66,33.9,0
