"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","PSSD.5","MPFD.5","PD.5","PSSD.All","SR"
305,805.1755845,251.0464669,2021.364857,1.04034032,0.104706355,810.9982619,559.8830244,4540.641597,1.038137096,0.066486545,500.5069926,388.6305528,1.050645089,0.08957768,72.32738071,298.6044258,1.042665347,0.001194369,148.4481083,49.54213846,73.54436737,1.03565101,0.023887381,2733.311437,0
306,635.2509477,1485.58363,9437.184089,1.040142675,0.036229195,850.3271784,596.3006666,5070.506633,1.047262191,0.045784148,490.8182375,196.6246987,1.04316906,0.094753279,0,0,1.052099054,0.000398123,78.42444018,23.2228774,18.2124116,1.018378561,0.004777476,4973.639776,0
307,726.7726259,3065.600893,22279.94811,1.036120843,0.022693012,736.1637574,452.5265285,3331.336295,1.037280686,0.043395409,237.8910303,89.36803856,1.045227265,0.115455676,115.9155671,271.1832951,1.042222618,0.001194369,89.14060247,35.38724176,31.5444005,1.02040579,0.005573722,7897.25887,0
308,855.0842638,1506.094926,12878.38071,1.046256169,0.035432949,846.6075917,1018.163802,8619.852039,1.037753365,0.033840457,327.9558143,114.7508034,1.044067765,0.097938263,0,0,0,0,190.8196014,112.5510884,214.7695382,1.043477573,0.008360583,6912.184866,0
309,979.1143842,955.418041,9354.635469,1.040707049,0.046978517,875.7777873,998.078305,8740.948095,1.039556468,0.038617933,319.0209258,140.1746512,1.050936329,0.105502601,96.21752699,158.8940682,1.023180598,0.001194369,356.9308249,137.3797805,490.3507839,1.031284781,0.011545568,5888.71137,0
310,597.5873129,5380.562057,32153.55622,1.036480518,0.015526798,438.1936032,187.6943672,822.4647106,1.036618011,0.042997286,189.8520012,78.47264441,1.045428909,0.106298847,0,0,1.018629051,0.000398123,43.30127019,13.76170513,5.95899312,1.003208203,0.001194369,9836.580321,0
311,839.4754684,2214.533589,18590.46622,1.037845722,0.029859227,625.5442355,696.0338275,4353.999485,1.039348176,0.034636703,319.546886,88.81396736,1.044519767,0.096743894,18.85618083,29.19298505,1.029257024,0.000796246,137.8744484,50.81244971,70.05738473,1.038809339,0.020702397,7748.711729,0
312,644.1060222,4315.494707,27796.36129,1.031939326,0.01711929,380.1573015,217.2076272,825.730654,1.043338052,0.044589778,259.7165575,116.5296109,1.046722054,0.138546812,0,0,1.040081542,0.000398123,89.9321494,50.66809616,45.56690793,1.045298749,0.004379353,8042.523609,0
313,223.3718825,46658.37315,104221.6864,1.051596315,0.001990615,171.4223511,59.41969878,101.8586447,1.034562081,0.042599163,175.0281108,44.84417706,1.031988012,0.080818973,111.1167799,160.5614178,1.034167919,0.000796246,212.403287,68.91950714,146.3872985,1.040870879,0.012341814,12492.80501,0
314,359.4584178,16396.54236,58938.75176,1.036755422,0.005175599,363.6602251,198.2732625,721.0409926,1.049501541,0.054940977,87.35828829,36.48572072,1.036533884,0.079624604,87.82330051,177.6639597,1.050376781,0.001990615,85.25903072,34.60664084,29.50528654,1.037205382,0.027072365,10326.70972,0
315,449.0557588,9516.219097,42733.12987,1.040847513,0.008360583,254.8714408,104.0784441,265.2662301,1.04297515,0.123418137,124.2495494,37.7848556,1.032171746,0.137352443,74.21463804,122.5583958,1.058614233,0.002786861,206.8311384,72.86514768,150.7078144,1.048906246,0.026674242,7157.25532,0
316,641.647017,4745.330822,30448.27366,1.034131698,0.016721167,325.2706217,84.65533761,275.3589429,1.039128762,0.118242538,305.1011343,66.78795783,1.03622971,0.150490502,0,0,1.021984072,0.000398123,189.8168881,110.7191731,210.1636889,1.038781655,0.004379353,7311.060741,0
317,556.5514419,4562.799195,25394.32471,1.045462385,0.015526798,312.9045131,228.9398691,716.3631828,1.042561222,0.076837743,159.3021702,53.11348362,1.038055459,0.179951606,8.859342502,197.0526491,1.058167245,0.000796246,71.84224645,25.57882149,18.37639997,1.020426517,0.00915683,5983.87566,1
318,717.6098698,1471.170671,10557.26594,1.039691315,0.037025441,779.164217,537.3245407,4186.64055,1.039445874,0.066486545,152.7936588,52.31741566,1.040687752,0.17915536,0,0,1.077515761,0.000398123,0,20.64255769,0,1.009624609,0.000398123,4329.8755,1
319,379.8400882,733.15949,2784.833653,1.053179677,0.058922207,1004.167871,795.4358549,7987.511292,1.039978338,0.058922207,135.3620063,56.18838072,1.040529536,0.173979761,59.54583421,116.7719402,1.033516935,0.000796246,0,0,0,0,0,3801.983692,1
320,756.5178295,772.1946253,5841.790019,1.053027685,0.045386024,1039.333853,831.3882817,8640.899859,1.047300295,0.066486545,140.3488802,58.25957153,1.039082912,0.162434193,0,0,1.003060967,0.000398123,60.80051294,47.47788269,28.86679621,1.057623374,0.00398123,4836.101838,1
321,714.7215724,843.0247338,6025.279633,1.046313199,0.056931592,766.8600103,417.7448637,3203.518304,1.049578963,0.092364541,161.3830448,64.0653438,1.042110811,0.190302804,0,0,0,0,164.9770773,280.551125,462.8450465,1.076749746,0.004379353,2968.543866,1
322,824.9111812,832.872051,6870.454674,1.04465617,0.052154116,780.2458358,806.4640057,6292.401821,1.039536971,0.058524084,125.0570647,59.55799171,1.04375852,0.156064225,0,0,1.035840877,0.000398123,0,10.32127885,0,1,0.000796246,4228.146942,0
323,496.8521134,473.2955294,2351.57884,1.04713506,0.066486545,767.0723532,2051.595001,15737.21805,1.036295567,0.029859227,109.0031135,45.10781126,1.037087763,0.161239824,0,0,0,0,0,0,0,0,0,5494.464603,0
324,397.3247647,357.621332,1420.918116,1.048214429,0.074847128,830.3551352,2236.139466,18567.89889,1.034413603,0.029859227,210.2573321,57.0946933,1.037764715,0.100327002,0,0,1.026823542,0.000398123,192.8942715,152.0042885,293.2075649,1.038366121,0.004379353,7054.275905,0
325,262.0376756,176.3003443,461.9733242,1.046548729,0.063699684,569.5393838,5819.987001,33147.1181,1.037655138,0.013536183,188.7178128,88.933726,1.049099748,0.105900724,117.8511302,583.859701,1.022239392,0.000796246,96.70616426,40.34681731,39.01785942,1.028731172,0.004379353,8892.692421,0
326,309.2361812,180.6672549,558.6885198,1.042109164,0.091568295,831.3894724,2172.221778,18059.62318,1.04529499,0.03025735,269.7635151,135.3687484,1.048128633,0.130982474,0,0,0,0,0,0,0,0,0,6260.54414,0
327,247.0465451,161.1839713,398.1994324,1.040595933,0.071662144,675.3380104,3849.83701,25999.41267,1.038968791,0.018711782,453.3435959,175.5940645,1.051225512,0.093160787,0,0,1,0.000398123,43.30127019,13.76170513,5.95899312,1.003208203,0.001194369,8284.209005,0
328,133.6391256,70.84945649,94.68259411,1.037500368,0.023489258,244.6016155,37842.96889,92564.51325,1.069526481,0.002388738,250.1371326,97.5544224,1.047643686,0.078430235,0,0,1.021224382,0.000398123,103.2795559,30.96383654,31.97931287,1.031136031,0.002388738,13823.73178,0
329,235.9365145,107.7590661,254.2429845,1.042096252,0.033442334,299.7397851,25285.98637,75792.1612,1.03506409,0.003583107,248.5769854,104.5493569,1.042407296,0.0553391,0,0,0,0,0,10.32127885,0,1,0.000796246,14860.9587,0
330,141.9117289,56.76703366,80.5590789,1.032764957,0.027868612,199.9540093,59845.35507,119663.1868,1.036077415,0.001592492,192.5094404,78.46658979,1.039030325,0.033044211,0,0,1.016453434,0.000398123,157.8778781,81.83299657,129.1961985,1.034739563,0.005573722,18244.64801,0
331,143.3584994,65.41192645,93.77355616,1.03626914,0.062505314,373.0434524,14819.88196,55284.59929,1.038620061,0.005573722,346.0590923,128.2418897,1.042292488,0.095549525,30.69680187,39.07573105,1.03104609,0.001194369,172.8748515,103.2127885,178.4289548,1.04291208,0.008758706,9909.608456,0
332,198.2352647,90.52621655,179.454885,1.041487542,0.057329715,659.7170847,4408.7916,29085.55141,1.028367033,0.017915536,323.0526832,149.0158976,1.046862873,0.105502601,0,0,0,0,88.94442709,25.80319712,22.95050585,1.030394088,0.00398123,9063.517751,0
333,373.2647667,104.8661972,391.4285663,1.040162885,0.082013343,670.6076711,4222.300551,28315.07139,1.038051758,0.018313659,307.7083317,129.8569787,1.047313125,0.107493216,0,0,0,0,69.18556157,24.08298398,16.66194771,1.019676966,0.004777476,8316.168724,0
334,759.7901387,343.0596493,2606.533385,1.039877537,0.083605835,1064.84779,834.6161395,8887.391513,1.040608347,0.061310945,410.903901,156.7424024,1.048145612,0.128195613,0,0,1.014716284,0.000398123,0,0,0,0,0,4466.591862,0
335,250.0480075,106.4499168,266.175896,1.040525088,0.087587065,1097.595187,1031.769507,11324.65245,1.040166267,0.057329715,662.521278,282.4478996,1.045041359,0.111076323,0,0,1.011950959,0.000398123,84.40971508,27.52341026,23.23243218,1.025049613,0.002388738,5468.701931,0
336,299.7353622,116.6434065,349.6215371,1.037933881,0.095151402,802.1254571,1338.355741,10735.2921,1.041683576,0.045784148,497.6259595,237.2460624,1.045800806,0.11465943,68.89758381,138.666679,1.037935668,0.000796246,116.7426452,38.85657919,45.36219839,1.040447222,0.006768091,4555.612186,0
337,320.5746047,127.2097618,407.802191,1.036909826,0.079624604,957.306494,1796.418583,17197.23176,1.035733533,0.039812302,368.7746063,139.2851368,1.046912775,0.118242538,32.28250383,312.0942647,1.064426729,0.001194369,92.50240283,43.496818,40.2356018,1.045111406,0.016721167,6798.470185,0
338,627.1216108,526.9694445,3304.739269,1.042090788,0.084402081,712.1886222,373.8966498,2662.849399,1.048500101,0.098734509,445.2829119,136.519492,1.043415036,0.129788105,72.4353288,153.2631715,1.059858051,0.000796246,102.7054693,56.44449369,57.97158216,1.049944604,0.012739937,2264.260594,0
339,985.801118,521.3432171,5139.407263,1.042982941,0.069273406,1049.788723,872.6497914,9160.979097,1.041940062,0.057329715,218.6964481,95.84044643,1.048663235,0.142129919,37.21614638,36.49123131,1.019567314,0.000796246,82.50145398,49.02607452,40.44722431,1.040409964,0.003184984,4934.426913,0
340,427.5790326,349.0277357,1492.369416,1.044041816,0.039016056,709.8098292,3325.745406,23606.46779,1.037171327,0.021498643,201.0404479,98.63858534,1.049113167,0.140139304,148.397639,438.0528759,1.037723003,0.001990615,81.77612484,26.97606971,22.05998444,1.031287988,0.017517413,7404.549957,0
341,524.9942322,439.6556691,2308.166904,1.041792873,0.026674242,560.8236522,5863.424683,32883.47245,1.044630205,0.01313806,212.6345522,82.70559181,1.046293988,0.121427522,77.64309754,817.4035815,1.0877236,0.000796246,62.00365515,28.96616967,17.96008395,1.029470204,0.012341814,9072.779802,0
342,252.8056942,178.5796267,451.459465,1.048054773,0.03821981,696.0619842,3944.347544,27455.10377,1.040096938,0.020304274,501.7710836,154.5200152,1.041866579,0.082411466,79.33393155,167.859664,1.023089076,0.000796246,98.39989676,30.96383654,30.46838319,1.022320977,0.005971845,10195.90271,0
343,935.980033,198.8646401,1861.333324,1.035386443,0.06847716,592.2755108,1221.759516,7236.182416,1.042436245,0.046978517,660.3057648,260.8723231,1.043378932,0.10271574,23.56060357,21.27786144,1.002695152,0.001592492,201.713646,285.5553814,576.0041711,1.076612306,0.007166214,3649.483559,0
344,1113.096047,349.3697399,3888.820765,1.039028547,0.074050882,718.0048844,611.5211936,4390.752039,1.041321962,0.070467775,377.508436,266.676508,1.051557553,0.110280077,17.62529113,15.76601386,1.017523786,0.001194369,272.7162552,119.3397867,325.4589971,1.0348166,0.012739937,3102.934312,0
345,772.8966153,2369.399384,18313.00764,1.034287938,0.024683627,865.9493076,329.1124764,2849.947211,1.038784531,0.06330156,579.3264794,191.1562693,1.046709469,0.106298847,0,0,0,0,159.3226513,113.5340673,180.8854861,1.039544077,0.003184984,6714.231491,0
346,802.2958407,2228.349145,17877.9525,1.035717648,0.027470489,516.7336808,664.2547808,3432.428179,1.042507476,0.043395409,195.785039,75.0490465,1.042589717,0.126204998,101.0152545,72.98246263,1.029055026,0.000796246,190.6480706,108.3734279,206.6118493,1.058595772,0.00398123,6783.2117,0
347,558.3075698,490.0742161,2736.121446,1.044477713,0.066088422,779.2965323,1967.821134,15335.16186,1.032255226,0.026674242,379.8727961,117.2202383,1.046201113,0.122621891,42.306055,67.68115153,1.041410852,0.001592492,118.3105905,49.54213846,58.61359658,1.030783737,0.009953076,5467.635566,0
348,503.2257939,428.3975801,2155.807124,1.041980255,0.063699684,694.6694211,1331.739865,9251.18961,1.040340389,0.041802917,226.9502908,91.36243127,1.044455022,0.150490502,142.1257349,322.722255,1.043773045,0.002786861,293.6073885,125.9974984,369.9379646,1.042115242,0.02110052,3735.158478,0
349,905.3144236,827.9397878,7495.458317,1.040247389,0.056931592,552.4204045,417.4453816,2306.053466,1.041658006,0.065292176,532.8691841,224.9890281,1.048162994,0.1106782,40.95582815,69.74822625,1.030179337,0.001592492,104.2104156,43.76222231,45.60479376,1.033046899,0.009953076,3891.040735,0
350,545.1762234,6889.797673,37561.53875,1.031067254,0.011943691,378.4061186,89.17584923,337.4468698,1.038390986,0.059718453,431.5152651,110.5005732,1.044721721,0.111076323,0,0,0,0,71.31914016,46.44575481,33.12471297,1.046430849,0.002388738,9546.663845,0
351,781.9582145,668.0498328,5223.870545,1.039901025,0.060912822,1014.508133,523.2633529,5308.54927,1.03766572,0.06449593,404.5046569,190.6720461,1.045498646,0.121029399,0,0,1.103455186,0.000398123,284.480598,158.0785339,449.7027586,1.057477789,0.015128675,3680.863032,0
352,736.9076211,3199.421506,23576.7809,1.038374576,0.023489258,430.1365355,191.8754408,825.3263735,1.038452404,0.057329715,671.8299514,103.8987949,1.039786375,0.13177872,98.99494937,102.1754477,1.037469558,0.000796246,155.5555556,46.44575481,72.24895193,1.018164305,0.001592492,7823.941507,0
353,263.802837,30049.66613,79271.87176,1.056689171,0.002786861,278.5758478,146.516031,408.1582755,1.043325567,0.071264021,120.2430188,41.4231927,1.033626686,0.119038784,105.8088836,404.070707,1.040770259,0.001592492,95.37705192,30.06633403,28.67638302,1.022734285,0.00915683,9272.741811,0
354,629.7450006,3901.882607,24571.91065,1.033039799,0.018711782,309.8231018,133.7348582,414.3414859,1.039077706,0.102317617,195.9019573,70.31371214,1.043778697,0.171989145,37.35658467,204.3508954,1.093623214,0.000796246,120.835914,50.01850518,60.4403179,1.04975748,0.015526798,6056.853006,0
355,706.5102665,2532.052555,17889.21125,1.038881379,0.027072365,654.9129899,186.0973729,1218.775869,1.04061705,0.078430235,254.8158625,108.3871896,1.046133556,0.149296133,128.6997076,385.2202153,1.043383485,0.001194369,77.75550378,24.08298398,18.72584551,1.024631342,0.01313806,5723.988759,0
356,299.7003666,24542.85429,73555.02429,1.039371594,0.003583107,116.874267,55.92692956,65.36418899,1.041791078,0.01711929,317.8570679,76.45089549,1.039600366,0.100725125,296.9193814,1268.73932,1.041253236,0.00796246,0,0,0,0,0,12242.49359,2
357,532.9947112,6179.954686,32938.83163,1.036338072,0.011545568,467.4151974,203.5336244,951.3470922,1.040141231,0.082411466,193.7681808,62.95751243,1.040357321,0.179553483,86.34967759,181.8127766,1.057183363,0.001990615,19.11099409,190.9436587,36.49123131,1.062088133,0.000796246,6752.654396,1
358,411.643336,4330.034508,17824.2985,1.041158042,0.015924921,877.5999809,379.2258555,3328.086035,1.03863795,0.06330156,126.1447141,46.40511985,1.038597516,0.151684871,0,0,0,0,0,0,0,0,0,5056.969304,1
359,729.8309228,2603.500289,19001.15018,1.042476613,0.024285504,557.6603544,332.089807,1851.933195,1.045029837,0.077235866,113.888382,45.81383978,1.03477946,0.195080281,0,0,0,0,166.3766391,1830.306782,3045.20291,1.073502995,0.001194369,5513.282333,1
360,622.2904554,1394.280009,8676.471421,1.036059928,0.036229195,672.9491953,579.5005743,3899.744452,1.040956668,0.068079037,120.1984388,54.43750096,1.039593823,0.184330959,0,0,0,0,0,0,0,0,0,3624.525988,1
361,816.6132075,1357.514181,11085.64009,1.043373597,0.038617933,892.6775297,493.4580979,4404.989558,1.04812121,0.073254636,127.9486133,51.11127754,1.040050424,0.215782678,43.51426346,116.7719402,1.032363683,0.000796246,67.82329983,51.60639423,35.00115949,1.048099721,0.003583107,4313.680251,1
362,437.0521129,469.2566141,2050.895947,1.045076397,0.062505314,779.4154068,2496.161592,19455.46803,1.044394292,0.025877996,155.7863304,41.6317255,1.030753656,0.10669697,144.1264853,664.4477741,1.043383452,0.001194369,168.266739,904.8321122,1522.531488,1.033829981,0.001194369,7135.586586,1
363,259.127461,151.4597076,392.4736947,1.042001627,0.101521371,507.9043582,7692.131547,39068.67136,1.020843341,0.010351199,117.2933229,47.31598028,1.036672423,0.101521371,64.81812161,160.5614178,1.026847467,0.000796246,0,0,0,0,0,8590.261869,1
364,561.4126909,322.4220813,1810.118483,1.04214145,0.078430235,825.4700796,2113.660291,17447.63329,1.037578799,0.029859227,153.4919587,64.54822049,1.040020629,0.178757237,0,0,1.014716284,0.000398123,0,20.64255769,0,1.009624609,0.000398123,5698.306539,0
365,321.5703961,212.1784209,682.3029884,1.047985866,0.072856513,824.0908907,2432.914405,20049.42599,1.032988021,0.028266735,351.5425612,130.4977533,1.049815093,0.120631276,0,0,0,0,60.60915267,36.12447596,21.89473879,1.027154835,0.000796246,7160.179821,0
366,969.9718852,829.4092459,8045.036499,1.046683596,0.056533469,831.1563374,1212.345508,10076.48652,1.04412599,0.040608548,213.1358356,91.05875917,1.045864349,0.042599163,0,0,0,0,0,0,0,0,0,7455.337217,0
367,714.9822479,389.5184756,2784.987953,1.042969286,0.074847128,722.9841743,3254.643263,23530.55572,1.028626384,0.021498643,87.42660078,48.24597786,1.038264108,0.01711929,0,0,1.003060967,0.000796246,0,0,0,0,0,10440.75857,0
368,262.1869264,272.2237296,713.7350296,1.049041238,0.063699684,460.7060283,9276.483938,42737.32072,1.041402104,0.008758706,167.016504,52.83878574,1.030669113,0.026674242,0,0,0,0,0,0,0,0,0,12714.19683,0
369,219.9345295,104.1926567,229.1556293,1.040031089,0.062903437,264.3349793,32217.13469,85161.15632,1.041481305,0.002786861,148.3036325,59.04575756,1.038338061,0.061310945,0,0,1,0.000398123,0,10.32127885,0,1,0.000398123,12574.18933,0
370,235.4667227,60.75922642,143.0677592,1.030409239,0.04220104,345.8317433,19104.68715,66070.07261,1.038211721,0.004777476,181.513954,73.83291056,1.044890872,0.08042085,28.28427125,72.98246263,1.020327643,0.000796246,69.2820323,17.20213141,11.91798624,1.007584656,0.001194369,12694.28451,0
371,335.7303557,77.30637856,259.5409798,1.036618706,0.079624604,282.573468,26330.8725,74404.05958,1.046167821,0.003184984,184.1366908,86.65826671,1.045803332,0.101521371,122.5651754,1707.789626,1.048688382,0.000796246,61.72133998,23.2228774,14.33347112,1.025024827,0.003184984,9676.403139,0
372,143.962659,75.44854837,108.6177364,1.042465573,0.079624604,359.4592974,16689.50789,59991.98781,1.032034291,0.005175599,446.0403314,120.9355107,1.033621219,0.060514699,62.85393611,175.1579103,1.004895676,0.000796246,63.07180136,18.57830192,11.71766968,1.008964593,0.00398123,11143.64227,0
373,159.7820239,40.2529875,64.31703812,1.019521834,0.00796246,141.3977309,123566.3504,174720.0155,1.045618833,0.000796246,90.96442189,38.99149786,1.029029403,0.028664858,0,0,1,0.000398123,92.48631795,37.8446891,35.00115949,1.035501944,0.003583107,24227.49569,0
374,222.3266575,108.1868988,240.5283158,1.041059048,0.033044211,599.4963025,5656.339761,33909.54773,1.036762913,0.014730552,385.3304631,135.9621627,1.046336549,0.094355156,0,0,1.07849938,0.000398123,85.01666833,23.2228774,19.74331666,1.02242373,0.004777476,10729.89271,0
375,1017.100344,497.7150022,5062.260999,1.040262857,0.078828358,857.363415,356.4343899,3055.938057,1.04166221,0.087985188,489.8316826,274.7462809,1.052711081,0.10669697,0,0,1.033649239,0.000398123,0,0,0,0,0,3324.346808,0
376,493.8745685,151.115665,746.3218384,1.041953433,0.067680914,775.6425484,2676.436621,20759.58121,1.042098803,0.025479873,339.0665267,144.2166701,1.048370328,0.146111149,0,0,1.03927169,0.000398123,65.73839859,24.32872871,15.99331665,1.02912395,0.005573722,6711.301267,0
377,361.9473689,106.1099895,384.0623153,1.042312688,0.068079037,1008.605295,1549.445814,15627.79253,1.029359265,0.042599163,493.1261171,250.575534,1.046137697,0.104706355,81.61673705,128.464338,1.037790927,0.001592492,74.01432863,22.97316905,17.00343683,1.027351801,0.012341814,6786.076331,0
378,346.4236674,161.4412421,559.2706717,1.042814707,0.089975803,1077.121622,1187.427127,12790.03432,1.0383979,0.05135787,426.1331178,184.9638701,1.04946477,0.125408752,45.82575695,63.06405544,1.047810838,0.001194369,110.8106249,48.10765564,53.30839383,1.043506968,0.023489258,5400.138893,0
379,912.6667322,438.1654483,3998.990279,1.043578476,0.075643374,925.1979281,574.8041616,5318.076194,1.042119784,0.081217096,267.6482685,139.6255683,1.048451223,0.142528042,0,0,1.048481,0.000398123,61.39903313,22.8154585,14.00847093,1.028098261,0.007564337,3386.62455,0
380,362.1763003,173.015215,626.6201048,1.03771192,0.053746608,861.1551271,2160.671618,18606.73442,1.047351522,0.032646088,527.5775424,154.3260158,1.046753164,0.116650045,149.9863669,369.9842166,1.030144008,0.00398123,151.2748049,42.31724327,64.01532719,1.035822952,0.027868612,6965.643446,0
381,319.3612351,71.64181788,228.7961944,1.034705419,0.04737664,653.8984128,4354.432865,28473.56739,1.04112614,0.017915536,338.0109606,130.4427506,1.050757736,0.135361827,103.6219089,427.8042465,1.032682854,0.001592492,141.7355875,87.7308702,124.3458643,1.043945161,0.003184984,8416.764803,0
382,315.764293,87.84067103,277.3694738,1.039928783,0.037423564,610.9193206,5137.28074,31384.64059,1.032319089,0.015128675,350.6684571,160.964677,1.048796772,0.104308232,106.0660172,919.5790291,1.047211574,0.000796246,279.6959262,111.7126652,312.4557735,1.037188288,0.013536183,9337.597215,0
383,72.68845051,36.76955589,26.72722044,1.022907558,0.012739937,614.6412965,5104.646486,31375.26534,1.033736044,0.015924921,486.9178248,172.6210214,1.042336622,0.086790819,178.7239555,920.2802687,1.04304435,0.003583107,420.6330416,62.28982321,262.011578,1.02758998,0.022693012,10539.00248,0
384,676.6813018,280.6547742,1899.13838,1.045420589,0.06847716,688.2942035,818.031087,5630.460554,1.039478246,0.058922207,397.1642761,224.3609139,1.050197494,0.121427522,268.5954988,1935.02983,1.03861042,0.00398123,257.622391,105.1370947,270.8566972,1.041553583,0.023489258,2842.464865,0
385,625.5007384,688.3310012,4305.515495,1.039696517,0.050163501,1025.914739,765.2597107,7850.912161,1.038452704,0.0553391,578.6179812,168.5481219,1.047897874,0.125408752,112.6372948,509.2016863,1.040119808,0.00398123,94.79579836,21.11170673,20.01301094,1.013524862,0.008758706,4276.275007,0
386,832.7619987,673.1471475,5605.713639,1.041706685,0.061709068,924.2140603,372.7297121,3444.820406,1.047261803,0.081217096,698.567194,204.540553,1.051064323,0.132973089,144.7283411,543.7364899,1.03613547,0.001990615,98.88393769,38.05971575,37.6349456,1.02386016,0.006369968,3340.061887,0
387,948.9337463,857.2093695,8134.348984,1.037570629,0.052950362,640.4628735,413.1583348,2646.125743,1.04930222,0.066884668,428.8273071,188.4444811,1.054856507,0.126603121,136.9332345,713.7296789,1.057494533,0.002388738,306.9769906,142.6213077,437.8145983,1.040634788,0.01313806,3933.091004,0
388,312.3779641,244.3502759,763.2964172,1.044898681,0.06847716,749.1540696,2135.689883,15999.60768,1.04735338,0.03025735,257.3982373,133.257607,1.052875329,0.116251922,71.83744622,60.79925375,1.024965874,0.001990615,581.4409123,101.3995908,589.578706,1.033724545,0.029461104,5634.396478,0
389,742.2063965,725.630778,5385.67805,1.041310241,0.054940977,537.8596925,434.3710203,2336.306634,1.046753256,0.079624604,621.8315161,189.3907611,1.048123693,0.130982474,123.7179148,89.38489681,1.046701405,0.001194369,234.1341426,78.14682555,182.9684,1.036669494,0.008360583,2835.236782,0
390,616.9020469,641.8545283,3959.613723,1.038786562,0.044589778,1157.838024,514.0749459,5952.155193,1.037472422,0.07643962,698.1179298,371.8595346,1.046239248,0.084003958,26.75539172,51.08772384,1.027352686,0.000796246,152.3109407,58.14320417,88.55846125,1.037081158,0.011943691,4265.345871,0
391,530.3836486,1897.847782,10065.87431,1.040870389,0.022693012,983.0708038,761.7442191,7488.485018,1.040549575,0.048571009,556.127438,159.8838995,1.043575756,0.107095093,81.37146424,176.3700902,1.038306605,0.001194369,242.3177282,194.2277019,470.6481548,1.051415367,0.01313806,5154.431892,0
392,416.9948657,12085.07072,50394.12442,1.044751792,0.007166214,295.9999967,138.9325084,411.2402203,1.042293028,0.040608548,150.3502357,59.9821285,1.041133111,0.124612506,97.22718241,321.1228356,1.044052152,0.000796246,70.71067812,20.64255769,14.59649253,1.011376984,0.000796246,10235.77514,0
393,0,232899.6572,0,1.19061585,0.000398123,93.02547254,47.09992037,43.81492349,1.03567328,0.028266735,146.1002693,41.16881929,1.033145654,0.141333673,0,0,0,0,121.4377964,53.32660737,64.7586569,1.022484473,0.002388738,11190.55866,0
394,644.4199347,4194.999777,27033.41482,1.031017603,0.01711929,510.6196211,194.6098143,993.7158963,1.03788584,0.087985188,173.4968889,63.25786176,1.041321248,0.166813546,98.27585772,299.2280968,1.04335727,0.000796246,138.7742196,39.46371324,54.76546007,1.035638106,0.006768091,6713.342736,0
395,794.4361961,1845.51503,14661.4394,1.043160305,0.035034826,442.2861231,273.39818,1209.202211,1.049213631,0.088781434,196.9942828,56.85376709,1.040481085,0.189506558,0,0,1.072730616,0.000398123,71.42628568,32.2539964,23.03783161,1.049409783,0.003184984,4923.414125,0
396,477.521478,9384.286228,44811.98229,1.041927887,0.00915683,265.9948348,117.6481435,312.937985,1.038021421,0.056931592,245.4008642,63.02719076,1.041291323,0.115853799,8.318903308,7.298246263,1.026854955,0.000796246,0,0,0,0,0,10031.66771,0
397,728.1182231,937.8057027,6828.334219,1.040887343,0.040210425,396.6917604,118.3325566,469.4155019,1.038742445,0.045386024,632.7761084,493.9560179,1.044576941,0.06449593,652.7863548,2827.929153,1.046591307,0.057727838,38.71709967,33.54415625,12.98732441,1.047643501,0.001592492,3766.832082,2
398,434.7938162,10944.90138,47587.75438,1.020132449,0.007564337,94.70885318,63.21783294,59.87288458,1.046666311,0.015924921,1087.540442,136.5419181,1.032018506,0.095549525,186.4663445,194.4829781,1.052097316,0.03025735,0,0,0,0,0,10773.05178,2
399,467.1258621,3645.934412,17031.10255,1.050663026,0.017915536,616.8972058,283.1793964,1746.925784,1.043634188,0.072060267,469.7163981,79.72636297,1.037314051,0.167609792,189.2063484,1083.832572,1.041620865,0.001592492,0,0,0,0,0,4623.36532,1
400,729.5381076,2803.725457,20454.24564,1.046341791,0.024683627,348.2522412,195.6056856,681.2011839,1.047035683,0.082411466,260.0814647,90.29768038,1.043508081,0.152082994,347.2482906,468.0342993,1.01924016,0.006768091,60.60915267,36.12447596,21.89473879,1.036802143,0.000796246,6239.56366,2
401,736.6338416,2808.309389,20686.95734,1.030598497,0.022294889,361.0869953,267.5072435,965.9338679,1.046106807,0.072856513,384.4109838,91.18385278,1.042295606,0.163628562,170.9764004,1275.874561,1.038952002,0.00398123,0,20.64255769,0,1.009624609,0.000398123,6047.837292,1
402,567.8930395,5750.828914,32658.55711,1.036565618,0.01313806,419.8496084,198.2340858,832.2850329,1.038175231,0.075245251,136.1295289,56.31775446,1.040849196,0.169202284,0,0,0,0,0,0,0,0,0,7388.590707,1
403,518.8665974,6514.862389,33803.4448,1.041320578,0.011545568,404.9004172,205.4103692,831.7074417,1.043739013,0.072856513,143.4655582,50.63148904,1.039366467,0.193885912,0,0,0,0,0,0,0,0,0,6904.264702,1
404,837.5847371,2108.706077,17662.20025,1.032049757,0.029859227,485.8332341,351.7741356,1709.03566,1.042635212,0.07245839,131.5480766,54.00892655,1.040250271,0.213792063,0,0,0,0,0,0,0,0,0,5489.189561,2
