"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","PSSD.5","MPFD.5","PD.5","PSCV.All","PSSD.All","MPFD.All","SR"
571,545.7340424,1394.644106,7611.047657,1.044280946,0.026334271,276.5020445,191.6182521,529.8283845,1.046675019,0.058393384,377.5640777,127.5832117,1.043638074,0.148464225,443.3500297,8534.897989,1.047858051,0.016983697,95.05436556,31.66122025,30.09537203,1.026637753,0.014121276,871.155486,3296.125091,1.043735963,1
572,405.9427369,1564.045311,6349.128343,1.044450198,0.023853507,246.1628283,129.7092058,319.2958495,1.042251202,0.038356438,283.1986662,144.6361353,1.045020827,0.128236451,505.3920417,7021.708874,1.039459144,0.02747924,165.7406364,59.67360069,98.90340555,1.035585089,0.016602041,750.079331,3198.255079,1.043190221,1
573,561.5001896,2039.965173,11454.40832,1.039761229,0.022136054,519.3505375,131.2173772,681.4781539,1.03593282,0.027288411,353.2090743,178.0827306,1.048030444,0.108962818,544.7956238,5645.052436,1.050480014,0.030150832,260.7302289,104.2116219,271.7112003,1.03767427,0.00591567,878.7361997,4518.99766,1.045456157,1
574,559.7510946,2013.075874,11268.21424,1.040274756,0.023090194,247.9835128,72.32484368,179.353688,1.039179995,0.025952615,346.9921638,175.6211424,1.04789003,0.098848931,489.5217263,4862.460467,1.042978781,0.034349049,144.2760755,76.94044231,111.0066506,1.034193119,0.002099109,840.5892957,4559.996524,1.044638784,1
575,802.1335772,836.076789,6706.452656,1.041550061,0.037020642,310.5573045,129.3414313,401.6792627,1.04332634,0.021181914,367.079035,194.5680071,1.05105379,0.091024981,615.6302064,9943.545378,1.045485108,0.029960004,125.159727,77.40959135,96.88563321,1.037685644,0.002671593,925.2507207,5087.733028,1.047105304,1
576,459.3640159,267.3088349,1227.920599,1.039715972,0.032059113,236.794391,199.2117799,471.7223209,1.055420314,0.017747009,778.5048147,445.200397,1.053804778,0.05686676,675.4882704,9295.576222,1.048235257,0.045226248,167.1945423,119.0387494,199.0262922,1.040319895,0.002862421,849.7186254,5490.502157,1.049194514,1
577,276.9658749,161.7349634,447.9506566,1.044016282,0.037593126,447.8360209,307.7952799,1378.418134,1.049667184,0.032059113,778.094876,624.8927208,1.043236977,0.05190523,834.3545159,7169.024547,1.043078139,0.059920008,116.437044,40.67798134,47.36423901,1.028344592,0.003244077,899.4241153,4869.080482,1.044198498,1
578,350.4255633,146.0165661,511.6793743,1.03932132,0.070033895,942.7852011,983.1663181,9269.14655,1.050105107,0.030532488,829.5436587,455.5143147,1.043078679,0.070033895,1065.37233,5509.310395,1.046503695,0.053813511,52.54846547,33.54415625,17.62693936,1.031347569,0.000763312,1089.347453,4837.73637,1.043641567,0
579,381.8965695,204.7015326,781.7481307,1.043207491,0.085681795,1119.536461,994.9969769,11139.35394,1.045230725,0.045989561,836.9199678,287.7197223,1.040795776,0.104955429,505.4858883,994.8984624,1.043581485,0.033013253,0,30.96383654,0,1.022753969,0.000190828,1314.296944,4870.817653,1.042645542,0
580,675.9466656,343.6209604,2322.694424,1.040525889,0.068507271,1237.10037,1091.169098,13498.85695,1.04207244,0.04503542,1116.505452,171.9940091,1.039693664,0.144266007,362.5221607,721.126154,1.04352926,0.012594651,0,0,0,0,0,1569.839503,5805.547543,1.040479345,0
581,610.9882247,715.932015,4374.260309,1.042470357,0.050760262,788.5621296,1137.217269,8967.664717,1.038186384,0.041982171,256.979553,78.52764852,1.040061149,0.201705251,144.8774676,116.6350178,1.043508393,0.00095414,0,0,0,0,0,1138.411863,3853.773973,1.040219829,1
582,465.4925196,808.3950104,3763.018303,1.049168452,0.043699624,751.4561834,728.689989,5475.78598,1.041099326,0.051141918,619.7671889,113.3626582,1.039920356,0.160868048,629.0002816,4493.105793,1.041549202,0.012785479,0,196.1042981,0,1.032097289,0.000190828,820.6102097,3054.161821,1.041720844,2
583,954.7297289,418.296238,3993.598539,1.043449346,0.048470325,896.2350367,1709.955574,15325.22097,1.041186812,0.030914144,375.3662507,136.4178986,1.041324947,0.137968682,657.8311643,3858.29746,1.034153272,0.013167136,145.5503062,59.71597047,86.91677789,1.027824243,0.005343185,1397.934066,5926.87817,1.041037208,2
584,607.2813752,206.1323588,1251.803423,1.04140995,0.067171474,1091.268278,2939.665356,32079.63552,1.032808907,0.023853507,407.6132741,104.5792303,1.040059059,0.148464225,53.45224838,16.55086682,1.023334682,0.001526624,141.8728537,46.24726868,65.61231981,1.024469518,0.009923059,2488.24662,9915.747354,1.039013275,1
585,1385.58765,962.7553547,13339.81929,1.037536421,0.046562045,1174.446706,780.0534164,9161.311651,1.04490276,0.05190523,366.5812401,85.40587898,1.038271467,0.163921297,304.2232324,816.3929315,1.035293998,0.002480765,60.85806195,18.57830192,11.30639449,1.009101587,0.00095414,1834.288372,6900.400204,1.039305066,1
586,912.4623316,898.5480683,8198.912655,1.046553309,0.056103447,1255.466165,479.2793846,6017.190507,1.045465451,0.06564485,444.7356321,97.18041941,1.038761666,0.16945531,230.8453729,451.0731849,1.047576359,0.008396434,66.66666667,30.96383654,20.64255769,1.022479677,0.000572484,1363.620783,4542.790113,1.041899521,1
587,775.059107,1045.602888,8104.040403,1.047406993,0.048088669,896.9366332,512.1568336,4593.72226,1.04673433,0.060492493,524.05229,93.90588592,1.038351531,0.155334034,303.2666839,1670.189262,1.044949264,0.007442294,102.8585517,44.72554167,46.0040444,1.024424145,0.001144968,1109.156093,4070.260868,1.041932113,2
588,671.3852071,2652.886241,17811.08579,1.037071654,0.024807647,540.3441963,340.1276604,1837.860073,1.046588191,0.049806122,253.0887756,75.81271424,1.036578962,0.101138868,257.0266193,5374.218606,1.026362034,0.004579873,0,20.64255769,0,1.009624609,0.000190828,1221.239278,6764.993914,1.039120504,3
589,763.9451067,2345.461933,17918.04166,1.039792328,0.03034166,521.2442858,516.2577692,2690.964122,1.045739899,0.040646375,357.5005294,81.78301459,1.038378551,0.090070841,148.496587,513.4460186,1.029283498,0.001144968,140.7124728,51.60639423,72.61663345,1.025745745,0.001717452,1287.356723,7853.504996,1.040269694,2
590,1385.358384,820.4216534,11365.78016,1.04440755,0.057439244,1092.593011,898.2240688,9813.933394,1.045524684,0.043317968,573.1407164,139.4384534,1.042569993,0.087590076,137.3653283,421.1657987,1.033721254,0.003244077,171.7620986,47.87581152,82.2324986,1.034899406,0.015838728,1554.111889,7492.22,1.042971771,2
591,475.8391912,316.1570678,1504.399234,1.047031737,0.047134529,1144.237877,2904.025598,33228.96084,1.033448252,0.025761787,399.5413278,116.9652699,1.041748624,0.071178863,106.5289109,298.9305305,1.029420191,0.003053249,306.1855157,64.2212906,196.6362898,1.035455026,0.017174525,2165.940855,13182.60455,1.041075802,0
592,290.4764237,134.7093362,391.2988621,1.04083091,0.029578348,786.6857256,6403.763737,50377.49522,1.028853462,0.013357964,413.0258693,174.1217849,1.045625628,0.054385995,99.79415439,186.8720263,1.022536928,0.001335796,330.2450675,76.02018843,251.0529226,1.036671511,0.009923059,1920.480256,17687.04835,1.041153804,0
593,122.1631002,54.58368621,66.68112326,1.033697776,0.009923059,435.2332234,25119.27659,109327.4372,1.039998642,0.003625733,264.9751452,86.68905097,1.040871681,0.08129275,161.2663648,737.917303,1.031176398,0.001717452,131.5540394,36.45109871,47.95289276,1.029089954,0.015075416,2199.449824,19702.25681,1.03846545,0
594,128.4909832,36.77864152,47.25723809,1.028894224,0.013548792,386.8520447,31987.7074,123745.1001,1.03911961,0.002862421,238.681953,81.22287171,1.042310762,0.077476189,87.8100771,320.6951185,1.02364052,0.002480765,160.7594833,36.26916679,58.30612512,1.031142912,0.020418602,2262.434525,19372.35327,1.038326915,0
595,301.3250472,175.2467137,528.0622429,1.039039758,0.018319493,346.1764379,40329.53699,139611.3546,1.036383598,0.002289937,175.3933572,60.170064,1.040112453,0.052668542,110.9286042,322.2146229,1.031005755,0.002671593,235.8035308,36.34253115,85.69697164,1.026294884,0.013548792,1998.562895,22330.72175,1.037433847,0
596,302.3158387,212.5077591,642.4446142,1.038754641,0.032059113,506.4376985,17597.78043,89121.79422,1.035504133,0.004961529,180.2382859,54.13651317,1.037890919,0.049042809,134.986044,436.3951519,1.041190016,0.00591567,172.6755199,63.45675143,109.5742755,1.040926435,0.02060943,2106.819188,18712.55269,1.038760676,0
597,781.6877722,243.4213297,1902.794769,1.042665844,0.0734688,731.6545065,4146.237213,30336.13142,1.029239935,0.017556181,127.8612774,51.0884806,1.041303503,0.053241027,368.2394332,4906.706117,1.037850351,0.003816561,223.7739061,82.03820609,183.5800983,1.043160216,0.018510321,1663.294996,9984.189606,1.040760194,0
598,1113.091003,473.3264314,5268.553924,1.042833139,0.063736569,994.2287149,2010.744853,19991.40272,1.038385135,0.032059113,212.9443121,58.07237186,1.03767672,0.064881538,116.9881382,169.0454075,1.023991501,0.001717452,208.8081328,154.1460558,321.8695009,1.042351759,0.00877809,1581.098494,9236.857947,1.03983184,0
599,451.690236,312.1751616,1410.064724,1.044944795,0.079193642,1120.375216,2559.447792,28675.41872,1.038547258,0.025761787,238.8963282,75.83423826,1.037613442,0.10877199,104.7985023,299.257763,1.032029944,0.001144968,211.5433764,211.3146038,447.0220475,1.044117975,0.003625733,2159.245101,9882.213653,1.040459435,0
600,376.8011358,314.1359059,1183.667661,1.044259072,0.068316443,1161.113639,2424.468401,28150.83327,1.034306325,0.026715927,269.058138,100.2054569,1.042966535,0.134915433,49.95499705,146.0865121,1.027151012,0.000572484,86.03915659,70.52873879,60.682332,1.037204202,0.001144968,2219.547263,9580.837921,1.042281426,0
601,469.5711786,255.5624627,1200.047668,1.043466899,0.062209945,809.4851892,1752.532297,14186.48938,1.038832389,0.037783954,381.6146907,143.3739609,1.046394791,0.12441989,0,0,1,0.000190828,40.40610178,18.06223798,7.298246263,1.021550996,0.001526624,1326.162796,5864.571326,1.044118847,0
602,643.6983403,390.7931065,2515.52874,1.041862098,0.066789818,886.6177585,742.5092412,6583.218791,1.040537252,0.066408162,371.4172181,181.1537291,1.050165111,0.135297089,0,0,1.018629051,0.000190828,85.5472916,38.99149786,33.35617038,1.040162497,0.001717452,954.4610049,3529.76768,1.045663976,0
603,1138.109258,433.29631,4931.385419,1.040235944,0.069843067,952.3654879,650.1595102,6191.894791,1.043328621,0.072896316,322.1897168,171.7570568,1.049436744,0.129190591,81.52355816,151.4569277,1.031592602,0.000763312,0,61.92767308,0,1.073545789,0.000190828,1112.460996,4076.679208,1.045417119,0
604,798.2352545,638.1649635,5094.05772,1.04408302,0.067362302,941.6369965,373.4986236,3517.001221,1.044368224,0.092742433,405.3241237,157.8278146,1.047229872,0.141403587,79.47194142,51.94929763,1.016400661,0.000572484,57.73502692,30.96383654,17.87697936,1.012071056,0.000572484,946.2349357,3126.465051,1.045527751,0
605,952.845238,361.0428216,3440.179332,1.039076305,0.087780904,1231.848611,810.1049758,9979.266893,1.040229678,0.05972918,389.0231424,144.2205286,1.046176199,0.134915433,106.0660172,175.1579103,1.04070272,0.000381656,108.5342582,48.72603735,52.88444319,1.041208518,0.008205606,1430.519794,4915.659705,1.042666842,0
606,413.922198,116.9593708,484.1207986,1.039403926,0.086826764,1121.945024,2977.649553,33407.591,1.035269262,0.024998475,421.0355539,162.0700582,1.047782639,0.083391859,76.17088249,225.0442878,1.04337312,0.001526624,316.9393329,98.11917033,310.9782439,1.040171882,0.01469376,2431.015291,11497.56075,1.042301708,0
607,526.2726716,109.0588253,573.9467935,1.037357055,0.097703963,756.833516,7411.390024,56091.88371,1.02921715,0.011068027,236.8669614,76.51208884,1.044073806,0.035112362,97.75411763,99.34252371,1.026810201,0.002480765,296.0415945,82.49597697,244.2224056,1.03004353,0.053050198,2636.300166,13220.14898,1.036011121,0
608,255.6974392,87.11798875,222.7584663,1.039815475,0.110871098,545.9091737,9583.541984,52317.43486,1.029439945,0.008396434,363.4450016,95.13526589,1.038504728,0.017556181,96.4195854,103.2492431,1.027114388,0.004579873,331.1337362,113.8538816,377.0086119,1.031843829,0.067743958,2203.88529,10537.46669,1.03642873,0
609,295.38798,113.9594562,336.6225358,1.042703705,0.087971732,583.162631,4913.190029,28651.88824,1.04617281,0.015075416,283.3188326,91.73795492,1.041069522,0.032440769,257.511947,858.2649057,1.038120319,0.004579873,585.8674218,349.4748802,2047.459471,1.035160973,0.032631597,1480.77021,8574.264418,1.04115281,0
610,813.5356836,171.211802,1392.869104,1.042042509,0.071369691,639.177665,2703.150809,17277.93622,1.041034057,0.024998475,313.5657272,135.8364798,1.045823808,0.065263194,237.062219,558.6826358,1.024410602,0.004579873,486.7444348,420.1083031,2044.853785,1.034348514,0.024425991,1219.745549,6398.254881,1.041795362,0
611,863.8206102,276.9400991,2392.265654,1.041598976,0.069270583,670.8434886,1370.233777,9192.124073,1.042373461,0.041028031,441.5566889,159.2305268,1.042855932,0.093314917,123.4008452,350.2549966,1.027444037,0.003053249,419.5349742,374.9787194,1573.166874,1.036467298,0.023662678,959.6778672,4166.544184,1.041531336,0
612,1116.653492,727.9033221,8128.157866,1.037885176,0.050569434,969.3864201,715.8592938,6939.442781,1.043897395,0.057630072,328.6810811,135.481422,1.044709649,0.117740908,149.9924973,343.3999192,1.026137726,0.002099109,467.6027186,252.9618693,1182.856578,1.032940209,0.021754398,1241.74139,4971.063302,1.041959616,0
613,1182.346784,637.8073436,7541.094618,1.0381509,0.0578209,839.2722492,660.4307823,5542.812281,1.042035938,0.060110836,582.7512243,170.1403334,1.044453935,0.122511609,99.92289007,137.0198244,1.03317854,0.001335796,434.5068241,130.7361987,568.057705,1.045640706,0.018319493,1170.041999,4498.454975,1.042519609,0
614,877.5923814,335.5979455,2945.182002,1.043012099,0.075567909,758.5780121,971.7942315,7371.817363,1.041573282,0.049424465,403.0093696,166.5233125,1.048539689,0.098276447,86.27939391,147.1966735,1.028405726,0.003244077,510.7661441,445.444666,2275.180545,1.039432435,0.021754398,933.4941027,3760.036535,1.044409228,0
615,297.2505329,131.975992,392.2993394,1.042108765,0.063545741,674.0062078,1428.12095,9625.623856,1.045234502,0.040073891,659.3381502,196.2177187,1.043371934,0.069461411,91.16901166,96.22287448,1.032142598,0.00591567,477.9709402,781.3590356,3734.669129,1.037292247,0.025761787,931.1099222,4547.35663,1.0422551,1
616,735.4545191,313.9982159,2309.314069,1.040107851,0.044272108,608.5787711,1903.479338,11584.17117,1.03797218,0.02843338,242.3860883,81.19547027,1.039776326,0.093124089,213.0488505,521.8245685,1.038231667,0.004961529,510.4559625,874.635565,4464.629391,1.033535186,0.026525099,956.5583709,4847.844943,1.038712899,1
617,1056.850103,799.5262888,8449.794407,1.042512873,0.050187778,1088.553808,1020.664871,11110.48633,1.034860759,0.04312714,407.2743736,77.10497027,1.038876385,0.109916958,219.8272067,1000.583973,1.046597609,0.001908281,775.9592167,289.1707446,2243.847045,1.032506239,0.02251771,1434.460489,6300.948496,1.038351992,1
618,900.2504923,4792.553816,43144.98932,1.03978301,0.016411212,1118.73991,253.1003021,2831.534093,1.038316827,0.055912619,152.7791594,50.82422154,1.037635792,0.115832628,198.58492,1463.450339,1.040115998,0.00095414,173.5799934,75.68937821,131.3816177,1.048410715,0.008014778,2472.179376,12541.15225,1.038457817,1
619,786.3337835,6702.278057,52702.27663,1.0424854,0.012022167,663.3469078,184.2616747,1222.294121,1.039004383,0.066026506,247.6069631,58.66481719,1.037309033,0.118313392,73.45270005,118.2676247,1.039333387,0.00095414,127.135173,53.54163402,68.07024901,1.035175575,0.003053249,2590.341459,12927.82606,1.038155403,1
620,744.9202632,4346.418089,32377.34907,1.045646494,0.016983697,739.5741463,166.8201557,1233.758743,1.043558189,0.0891167,239.305408,60.4078945,1.037071616,0.149036709,47.52244357,127.5280218,1.040053021,0.000763312,447.0787601,169.9041287,759.6052719,1.043508775,0.012403823,2200.609298,8201.917674,1.040074983,1
621,827.3433903,5004.830529,41407.13457,1.034899371,0.013930448,904.2147683,190.4868789,1722.410491,1.039846161,0.101329696,173.5380481,49.47865907,1.035679619,0.16754703,40.54775835,64.86823169,1.034519913,0.001144968,495.6252902,193.0686278,956.896947,1.039937595,0.012976308,2680.924392,9028.856616,1.037246495,1
622,537.1450632,2522.463736,13549.28943,1.043359318,0.020800258,1329.110819,424.2470453,5638.71338,1.041198365,0.078811986,228.4802894,65.87450505,1.039785683,0.125755686,148.5734636,414.0363996,1.040246951,0.002099109,871.3355541,232.1413056,2022.729731,1.027530471,0.02251771,1273.856888,5095.738426,1.039428372,1
623,427.1313236,1507.695143,6439.838219,1.044632566,0.02747924,822.8324042,1072.968117,8828.729356,1.041728265,0.044272108,229.3707804,67.35814986,1.039015466,0.116786768,152.3246904,540.6951363,1.034471727,0.004389045,315.6697813,69.41892386,219.1345651,1.034487124,0.023662678,1003.064389,4631.170107,1.039695829,1
624,453.6215558,1777.114566,8061.374745,1.047042823,0.024425991,750.4086388,787.567193,5909.972252,1.039884168,0.05877504,211.5389835,68.35244608,1.039166595,0.132434668,197.5000418,341.4408782,1.027304531,0.004579873,124.7136374,37.5759058,46.86227891,1.028092523,0.012212995,927.2089677,3989.221195,1.039360142,1
625,24.74358297,24.08298398,5.95899312,1.014001062,0.000572484,443.3480389,118.711354,526.3044597,1.040996397,0.118313392,1441.493435,1356.162884,1.038224781,0.044462936,555.6570855,1202.679709,1.044720031,0.11659594,188.4391573,163.5525725,308.1970893,1.037889307,0.002480765,2203.104592,7800.657017,1.0420153,1
626,0,20.64255769,0,1.009624609,0.000190828,454.4370107,119.668557,543.818213,1.041713738,0.128427279,1249.488555,2129.95349,1.035813031,0.031868285,409.9420367,473.976144,1.044062364,0.143502695,147.3754771,91.74470086,135.2091906,1.025611611,0.001717452,2630.60836,8605.011737,1.042090605,1
627,0,0,0,0,0,613.2656119,151.0454651,926.309896,1.041160708,0.122129953,1533.875009,939.8472919,1.038076377,0.061255805,1099.987365,2229.387598,1.042105851,0.116023456,196.7665773,222.3766442,437.5629116,1.032286371,0.002099109,2010.666684,6668.693813,1.040835999,0
628,0,0,0,0,0,981.5521258,195.7036569,1920.933405,1.04346744,0.103237976,1687.508156,752.3770727,1.038333939,0.071369691,955.3983237,2757.47914,1.039925004,0.089307528,242.6321936,169.2689731,410.7010225,1.023771486,0.001908281,1826.885626,6872.551851,1.040757642,0
629,69.94564265,28.01489973,19.59520165,1.037274185,0.002671593,622.330501,239.7433893,1491.996236,1.04290925,0.10877199,1532.717981,974.452167,1.043471583,0.057439244,1171.856163,2080.161077,1.04059278,0.098085619,243.4145145,304.477726,741.1429783,1.030848956,0.001526624,1901.950518,7083.744676,1.042058663,0
630,54.42024161,23.73894135,12.91878924,1.037058948,0.001908281,716.5750079,239.1096266,1713.399826,1.043917884,0.125946514,1440.266742,1412.702408,1.034405451,0.043508796,202.1939156,173.744637,1.042689903,0.097322307,0,61.92767308,0,1.030403101,0.000190828,2222.797777,8266.977269,1.041875862,0
631,52.33836453,19.61042981,10.26377824,1.012396527,0.001908281,882.2314722,335.6002078,2960.770655,1.042707419,0.105527913,1121.132538,937.4301512,1.041104981,0.061064977,228.5257109,177.7106654,1.041627457,0.088925872,189.2487634,338.8819888,641.3299731,1.05336284,0.001144968,1409.541184,5451.251976,1.041781059,0
632,52.15186033,24.70851603,12.88595077,1.025707278,0.006297326,1097.084032,477.4496842,5238.024246,1.042796048,0.087017592,916.8625635,686.0797818,1.039892016,0.075949565,355.6423015,299.8066524,1.039753588,0.068316443,187.3704664,452.0720135,847.04944,1.03899704,0.00095414,1135.498869,4760.301669,1.040533704,0
633,53.1897758,22.64022457,12.04228469,1.024418739,0.00591567,695.9903082,565.3935839,3935.084547,1.044049999,0.077857845,1223.458782,720.2719501,1.042126977,0.071942176,246.4075539,237.2913919,1.042147155,0.041600515,81.31156282,22.70681346,18.46326489,1.007943584,0.00095414,1160.759526,5854.428301,1.042193502,0
634,59.26128103,33.13673735,19.63725505,1.036955275,0.003625733,1147.212939,623.4283066,7152.050202,1.041500986,0.068316443,1083.979037,566.6218997,1.041426629,0.084536827,822.5037689,1393.41462,1.040912883,0.055340135,54.71012044,18.06223798,9.881872154,1.024129603,0.000763312,1201.26354,5650.812378,1.041178415,0
635,74.14861111,36.62389268,27.15610776,1.027934402,0.00591567,924.2951772,763.5536898,7057.489931,1.036745542,0.062400773,739.1550123,448.3080317,1.047916219,0.092933261,745.1909215,1909.892149,1.039253501,0.040837203,0,41.28511539,0,1.034513382,0.000190828,930.1890784,4598.573725,1.042124264,0
636,107.4223358,37.51924337,40.3040476,1.029233151,0.014121276,1199.374014,1096.017778,13145.35242,1.034516174,0.050187778,1062.234992,331.9590331,1.042261502,0.109153646,578.1847179,1734.778803,1.040253426,0.027288411,73.5659062,54.18671394,39.86294715,1.030759915,0.000763312,1427.389659,7083.312634,1.03910404,0
637,120.4856083,45.91189556,55.31722667,1.033471825,0.044272108,919.4333524,2849.81074,26202.11043,1.032186666,0.024235163,617.2292195,201.3085485,1.043087936,0.135487917,463.3418522,399.5196799,1.032966129,0.018319493,151.5544457,82.57023077,125.1388555,1.021380838,0.000572484,1940.347014,8705.512563,1.039104876,0
638,108.0151822,56.51441494,61.04414826,1.04065749,0.054576823,951.6915358,1519.141203,14457.53825,1.037525958,0.039119751,980.4520178,343.658223,1.043757114,0.102474664,112.5159153,50.53020137,1.036306908,0.04999695,57.5639598,19.16808929,11.03391121,1.015771848,0.001335796,1522.697694,6152.214896,1.040432727,0
639,138.4632932,63.29682231,87.64286466,1.041936758,0.074804596,1202.571107,683.2867672,8217.009241,1.041652056,0.065263194,1244.144425,654.5659588,1.044618023,0.066026506,483.3147155,500.9824024,1.039737926,0.071178863,73.64660695,35.65532692,26.25893848,1.027786551,0.002099109,1568.695464,5615.072225,1.041837395,0
640,886.291803,152.6231659,1352.686609,1.035464739,0.062782429,746.4717156,383.5910691,2863.398834,1.044321523,0.079766126,855.5506016,850.8932256,1.04664664,0.056294275,418.333819,618.6689803,1.04227866,0.079575298,90.17888558,37.8446891,34.12791889,1.027128621,0.004007389,1035.070763,3664.933585,1.041996592,0
641,698.5250838,353.0796384,2466.34984,1.041038616,0.055721791,615.610545,274.8719524,1692.140724,1.044691802,0.065263194,826.0610077,445.3027423,1.044798732,0.084727655,686.5890021,2630.854417,1.040289524,0.064118226,67.80509468,24.44513411,16.57504633,1.020615805,0.003625733,760.2238006,2780.052865,1.042629093,0
642,704.1429325,742.4035161,5227.581889,1.051010736,0.032440769,261.5246534,153.0107535,400.1608428,1.045364604,0.044653764,564.2031831,185.7104619,1.042561948,0.108581162,743.2282365,14251.45614,1.040398906,0.025380131,157.2638382,48.93050712,76.94999357,1.029941536,0.005152357,1157.676904,5354.454618,1.04385381,0
643,492.5061854,1651.309048,8132.799201,1.048503842,0.02060943,312.0852453,100.2514089,312.8698554,1.033185676,0.045226248,456.008531,161.630881,1.042427328,0.113924347,389.4520032,7140.679366,1.048121844,0.023090194,383.8531643,137.7493754,528.7553362,1.026659832,0.004961529,745.915032,3589.378544,1.041274962,0
644,606.041003,1504.205816,9116.104015,1.041157509,0.020418602,196.7997006,60.934181,119.9182858,1.034289219,0.035684846,438.8856164,235.7522451,1.047161531,0.083010203,390.723009,7493.745503,1.044770123,0.024616819,97.17072308,44.19624532,42.94581115,1.035368346,0.007442294,743.3968769,4342.962426,1.042905145,1
645,535.6193292,1315.477865,7045.953714,1.037999158,0.022326882,275.6049613,79.17254271,218.2034557,1.039134741,0.030723316,284.7349508,180.7332289,1.049352753,0.079956954,642.4891349,16911.09046,1.047598905,0.020227774,305.0489412,188.7319561,575.7248336,1.029487498,0.002671593,1043.083983,6690.444969,1.045145296,1
646,464.8225323,879.6134535,4088.641529,1.040079565,0.019655289,327.7782481,165.4470342,542.2993902,1.040015053,0.019273633,239.070949,179.8815581,1.05050233,0.078430329,614.246686,27266.95217,1.042268591,0.01469376,169.1621851,46.69149954,78.9843609,1.027799614,0.004007389,1244.253237,9144.859388,1.045953221,1
647,607.3759162,246.5915175,1497.737489,1.043584203,0.031677457,526.7742629,371.0441761,1954.565224,1.047261812,0.033967393,777.7801209,349.4922635,1.04561165,0.07156052,760.9408823,13009.69858,1.047127661,0.031868285,65.02235329,27.92816629,18.15955095,1.02555964,0.003244077,1029.090033,5972.049577,1.04546709,1
648,217.6334916,173.311474,377.1838122,1.047063907,0.036638986,616.7676882,522.3445503,3221.652408,1.048003307,0.044844592,846.4772932,609.4189824,1.044276923,0.063736569,873.9595182,4030.538845,1.045948304,0.067934787,58.65431969,25.33404808,14.85951355,1.020918758,0.002099109,838.7303615,3896.467405,1.045827342,1
649,289.0733845,159.8466443,462.0741048,1.04172541,0.059156696,828.1954496,1092.279338,9046.207771,1.043706509,0.041028031,887.4445425,340.1893508,1.042143515,0.095414026,492.4226876,1369.194899,1.047444861,0.047516185,114.8670729,61.92767308,71.1345054,1.034273969,0.00095414,1029.046426,4216.209736,1.043306235,0
650,375.1658227,130.6640219,490.2067529,1.041334956,0.081865234,1097.04916,2778.504267,30481.55772,1.038787072,0.024616819,501.8403643,163.5230721,1.041960616,0.118122564,289.6895739,438.7096846,1.038662574,0.010495543,0,0,0,0,0,2323.68122,9883.792584,1.041263223,0
651,670.6683654,227.4948542,1525.73602,1.041579774,0.073850456,1132.993211,1909.676616,21636.50642,1.033551648,0.032822425,622.592695,132.6802314,1.043591036,0.153998238,76.5523053,28.97098194,1.029231593,0.002289937,0,0,0,0,0,2028.765973,7715.081487,1.041648042,0
652,746.4823413,724.3306122,5407.000113,1.040245054,0.03530319,792.7400434,848.6576603,6727.649105,1.040278695,0.057057588,598.2703985,142.5762606,1.041399398,0.162967156,424.7383896,1698.7393,1.049118921,0.00686981,0,123.8553462,0,1.001469714,0.000190828,994.1605386,3788.886583,1.041173456,1
653,741.8078462,567.4884638,4209.673951,1.042674115,0.043317968,753.0156012,708.8207986,5337.531198,1.040192704,0.049424465,469.161323,175.84665,1.043345867,0.13815951,565.2132301,3023.875202,1.039105697,0.029960004,35.53271321,79.98991106,28.42258569,1.043594627,0.000763312,816.5138084,3120.928805,1.042154132,2
654,400.961913,195.7271085,784.7911586,1.040538582,0.057439244,1130.455322,1512.477856,17097.88642,1.034087221,0.033585737,386.1011236,216.2331996,1.050398925,0.122702438,519.2527236,2397.472689,1.044133507,0.024425991,107.9228141,60.33978403,65.12039292,1.031142012,0.002480765,1557.352157,6471.866125,1.044934106,2
655,1189.726397,709.6423578,8442.802456,1.044205844,0.045226248,1291.775295,1216.693772,15716.94957,1.037440421,0.040455547,436.7246542,106.2809719,1.040962591,0.174607668,50.59644256,13.05549981,1.024354181,0.003053249,50.39526307,30.96383654,15.60430688,1.02151265,0.001526624,1873.403908,7072.936167,1.040674851,1
656,1399.235611,1074.734124,15038.06258,1.040831391,0.047707013,1027.478403,734.8913721,7550.850137,1.042375949,0.048279497,210.4306589,68.46889817,1.039022395,0.193308817,0,0,1.009624609,0.000190828,0,41.28511539,0,1.107208356,0.000190828,1981.028374,6838.749676,1.039904797,1
657,1134.16112,1052.272486,11934.46541,1.043012311,0.043508796,1258.986674,864.491704,10883.83535,1.039548041,0.046562045,465.4463121,74.20747166,1.0380683,0.163921297,293.4451149,1107.30327,1.046664798,0.004770701,0,0,0,0,0,1743.14299,6736.450254,1.03932435,1
658,1081.14671,849.5910741,9185.325944,1.045579715,0.047325357,1239.718635,686.5124901,8510.823269,1.041721926,0.053431855,389.8032252,104.7996851,1.040633072,0.152662442,419.2619099,2292.206372,1.044350487,0.012976308,66.66666667,30.96383654,20.64255769,1.013239306,0.000572484,1457.667152,5460.072828,1.041849833,2
