"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","MPFD.5","LPI.5","PD.5","PSCV.All","PSSD.All","MPFD.All","SR"
429,1835.44819,1178.198236,21625.2182,1.042020068,0.047246369,871.3660355,531.0606723,4627.482326,1.046700763,0.053755189,700.6862585,139.708,1.045017235,126.3902065,315.3507662,1.039928092,0.00176121,392.3686966,45.81059919,1.023777991,0.157278684,0.009954665,2263.246448,10319.90159,1.043779258,0
430,1883.733671,926.1638405,17446.46011,1.039325049,0.048548133,1979.009988,762.4656678,15089.27172,1.045802748,0.052529999,560.4497625,117.3022624,1.04344484,146.4369727,491.2104694,1.04307633,0.001531487,320.3369768,60.00743515,1.034107718,0.157278684,0.016463484,2503.701341,10699.06668,1.04246013,0
431,1224.571072,564.915783,6917.795263,1.042730654,0.047629241,1959.165896,1290.902264,25290.9169,1.041999033,0.043647375,359.6043896,123.6352914,1.044725325,147.8940931,361.6853102,1.046022056,0.002756676,538.2814359,91.94749021,1.033709905,0.558774017,0.025116384,2639.637082,11452.34566,1.04261202,0
432,792.1090556,321.3818677,2545.694877,1.040049401,0.038899766,1255.478774,2534.221865,31816.6176,1.039806075,0.027260466,671.5809808,151.4766034,1.044152195,359.6466679,1016.826568,1.041880689,0.004288163,722.6818078,150.336203,1.03597273,1.217921866,0.03032344,2272.709319,12335.73389,1.041243753,1
433,762.5822558,317.6367578,2422.241553,1.038097778,0.033003542,2014.108494,1885.460877,37975.22767,1.033914676,0.03438188,627.8106274,230.7103354,1.046301562,351.1906584,1053.961906,1.045401384,0.003981866,630.7329475,177.9683367,1.039420531,1.334892948,0.032161224,3003.736916,16635.45997,1.041197921,1
434,1441.869266,781.4058075,11266.85018,1.041918731,0.032544096,1849.556358,1720.41347,31820.01672,1.034939781,0.030246865,599.6550742,183.5367215,1.04387246,132.1017503,297.0392823,1.037462131,0.002144082,626.8220029,178.1699477,1.040761196,1.338844673,0.026265,2546.431733,13701.8429,1.041562861,1
435,1654.34072,1226.75461,20294.70105,1.041453525,0.036372813,1858.6163,957.2771104,17792.10841,1.036517717,0.036755685,494.5488997,160.8221026,1.044946229,78.97217466,242.647165,1.040404986,0.000995466,278.3428749,63.06814588,1.030170291,0.150955922,0.013859956,2345.98374,11376.41343,1.041812846,0
436,1445.570436,2437.386647,35234.14077,1.042843163,0.023738046,1855.736689,637.9828737,11839.28226,1.038608944,0.042039314,453.3576908,103.3304578,1.042926366,126.0149243,241.6179956,1.032749331,0.001990933,108.8337501,42.48312097,1.033149343,0.019758629,0.008576326,2774.655029,12763.22205,1.041603475,0
437,1305.648316,1873.233522,24457.84194,1.040506525,0.030170291,1799.816825,516.4123399,9294.476178,1.041428337,0.054444358,379.2208947,99.09170231,1.042508031,123.5880527,270.09163,1.030866697,0.00176121,115.4211834,31.89159194,1.028235509,0.018968283,0.006815117,2350.329144,9703.897851,1.041529764,0
438,1581.698663,3448.963161,54552.20419,1.040012286,0.020521924,949.2842516,277.1559959,2630.998221,1.041337311,0.066619678,343.5416065,72.92511584,1.040840402,82.87083261,215.0551471,1.053449105,0.00053602,214.5501014,61.92767308,1.045979774,0.079034514,0.004900758,3794.909574,16216.78669,1.041045754,0
439,1302.838133,5999.586378,78164.89917,1.034176367,0.013247361,611.0584729,204.6168234,1250.328436,1.041112562,0.062484664,169.7438442,54.15312744,1.038250515,73.602362,109.7301836,1.030352351,0.000689169,233.1925054,76.81413295,1.040942631,0.074292444,0.003981866,4180.821804,19381.68508,1.038853819,0
440,1060.748917,9245.53234,98071.88413,1.028231504,0.008806049,679.1083951,165.7170061,1125.398101,1.040716642,0.069912375,222.9928612,57.40745444,1.037689371,81.07279873,138.0678688,1.028994229,0.000765743,130.171277,28.48150365,1.022782907,0.021339319,0.006049373,4140.124518,20479.82299,1.037845311,1
441,560.0450362,269.5389336,1509.539419,1.044618529,0.040660976,2121.379925,613.6723615,13018.32228,1.040243955,0.065011617,1888.027378,771.6124904,1.040145239,742.8123676,1396.596051,1.041099897,0.033999008,277.0028006,175.9778043,1.038854659,0.169133861,0.001531487,2117.771336,10790.63946,1.04126002,2
442,840.0545219,662.0280465,5561.396541,1.04619807,0.040967273,2018.124919,636.0507432,12836.29855,1.040836877,0.051075087,1300.907133,397.3131971,1.040376039,597.2802779,1622.564182,1.048934696,0.035147623,50.0260078,24.61228033,1.027811924,0.003951726,0.000995466,1560.788897,7585.657374,1.043050864,2
443,1264.959587,1533.55755,19398.88325,1.045552202,0.031701778,1024.779965,317.6772151,3255.492453,1.040801797,0.047093221,942.1475872,203.5034283,1.042065148,885.5986009,5118.170701,1.047126206,0.027183892,94.18881763,26.80203055,1.024243809,0.011855177,0.004747609,1693.231674,7991.41983,1.042556088,2
444,1269.133824,4715.382914,59844.5195,1.035929186,0.013706807,412.5128476,173.7298251,716.6578487,1.044258237,0.033769285,834.3154644,142.4604383,1.041502698,520.8157442,2971.799729,1.046300181,0.023431749,98.63937032,29.36476517,1.025853029,0.011855177,0.005436778,3053.583492,16203.72663,1.041736114,2
445,914.5299715,8597.718264,78628.71039,1.044181701,0.008499752,528.0701176,128.6924828,679.5865454,1.03699614,0.025652405,187.9386444,82.1917576,1.040393711,648.0760034,10615.56622,1.037351752,0.009265495,106.098096,29.05664371,1.028313486,0.017387593,0.00704484,2845.817949,18884.20657,1.039277259,2
446,996.9083083,1586.593056,15816.87799,1.040369861,0.031242332,698.803175,422.8131914,2954.632006,1.042163597,0.057201034,479.9284244,118.8307783,1.041697443,593.4373867,2104.605002,1.039327292,0.021440816,57.73502692,20.64255769,1.011376984,0.002371035,0.000306297,1506.520395,5642.087151,1.041416869,0
447,1197.800956,1926.03918,23070.11571,1.039142854,0.02856223,610.6767316,392.7112179,2398.19603,1.046864446,0.067615145,642.5121681,99.3048699,1.039555554,489.2149203,774.3361457,1.049002338,0.012098746,68.69780022,28.89958077,1.023884403,0.004742071,0.000382872,2078.186385,7559.738429,1.041704315,2
448,1319.509593,1476.238418,19479.10755,1.039826442,0.034764752,1404.614029,620.9534232,8721.998898,1.043763031,0.057507331,296.9142012,75.33392811,1.040331198,258.3258646,815.8735041,1.028177071,0.002680102,162.5076222,45.53505374,1.029621246,0.033194496,0.002603528,2126.76051,8278.330967,1.040795763,2
449,1401.604694,1563.182826,21909.64387,1.039687635,0.033003542,1588.551905,597.3405728,9489.065048,1.045739405,0.057430757,679.4640372,85.48228744,1.039029583,314.5899203,600.6895036,1.038345023,0.004747609,156.996118,50.53867573,1.03362869,0.033194496,0.002220656,2298.512572,9176.626624,1.040593912,1
450,1688.740984,2186.198643,36919.23249,1.034946647,0.026035277,1447.381447,465.5271107,6737.95303,1.048058051,0.059115393,639.5527005,87.08141896,1.041199863,387.5686916,973.6761597,1.0389603,0.006968265,63.86323196,21.62553663,1.013143749,0.003951726,0.001608061,3103.397536,12318.51156,1.041921884,1
451,1764.532783,2255.489352,39798.84902,1.039859214,0.027260466,442.6343682,262.6502333,1162.580201,1.046738233,0.073587943,912.0593738,93.34263836,1.039089014,333.3482383,808.7513646,1.043309582,0.012251895,62.02865975,18.82115554,1.014153068,0.003951726,0.001301764,3535.012534,12281.0459,1.041184377,2
452,1310.532358,1501.399138,19676.32153,1.039299544,0.036449387,1090.520444,370.0851593,4035.854323,1.049129109,0.070448395,648.4532502,96.61272406,1.040909989,376.1237162,825.2467179,1.041056574,0.01217532,49.98647735,21.13404716,1.019935238,0.003951726,0.001608061,2116.280451,7261.413337,1.042585726,3
453,1007.918939,1053.427098,10617.69123,1.043472354,0.046940072,1322.238129,680.6977492,9000.445184,1.04313201,0.054597506,382.2918187,72.78844105,1.039740342,293.7375009,775.1165613,1.035575488,0.004594461,43.36804166,19.05466864,1.015810901,0.003161381,0.000995466,1635.740644,5966.891495,1.040898165,3
454,1459.572608,1087.266956,15869.45067,1.042190149,0.048548133,1324.385757,967.9109054,12818.87417,1.044493801,0.04073755,158.8039044,56.47197468,1.038127649,54.4331054,33.70915556,1.025791142,0.00053602,80.53315625,69.30001511,1.074486069,0.013435867,0.00053602,2073.780783,9136.952531,1.040195993,2
455,1383.394218,1495.893152,20694.09937,1.039459244,0.037674577,992.6328119,921.8911635,9150.994179,1.044208496,0.040507827,146.2033012,55.6622416,1.03916911,64.7627584,63.02382319,1.011588033,0.00053602,177.953615,128.0483657,1.064203109,0.069550373,0.002450379,1916.478064,10207.04687,1.040562504,2
456,1199.46587,1624.856299,19489.59675,1.037836544,0.028638804,1473.513466,1554.905669,22911.74442,1.041849621,0.031548629,169.174032,59.85304417,1.039407899,107.6445362,146.8145827,1.031842568,0.001072041,169.8878776,71.24422567,1.051569914,0.05690485,0.008652901,1895.774131,14486.426,1.040394848,2
457,1380.129681,881.3474632,12163.73793,1.040228197,0.031701778,1416.660293,3628.502919,51403.56009,1.035568986,0.018607565,256.6343977,68.44334073,1.040501232,198.8549852,464.8771509,1.030928624,0.001531487,268.7534029,75.13891,1.03397173,0.114600046,0.005743076,2460.67399,21889.94878,1.039143781,0
458,643.9844433,336.0608392,2164.179525,1.04156092,0.04020153,986.8090345,11001.43006,108563.1057,1.030277734,0.007504286,204.7971332,55.37042497,1.03767159,141.3031951,386.2324114,1.024994522,0.002220656,185.0876973,61.66964111,1.04245172,0.068760028,0.012251895,3101.942867,28567.63484,1.038880678,0
459,1013.839676,419.0652022,4248.649288,1.043751395,0.037138556,1084.509649,8832.434373,95788.60302,1.037224296,0.009188921,189.0550555,56.03307605,1.03862062,87.69916837,172.7059726,1.020985732,0.001914359,201.8073349,90.9609107,1.040459768,0.090099346,0.010643834,2816.215982,30170.25462,1.040372578,0
460,1166.725014,856.0241508,9987.447894,1.043400588,0.032008075,1006.688403,8696.553763,87547.19819,1.033470424,0.00811688,197.2350198,53.96554368,1.038546936,160.4450172,246.0339533,1.023855717,0.001608061,206.5599885,105.6543813,1.046327423,0.101164178,0.007121414,2102.451599,31094.38885,1.040705244,0
461,1186.530505,333.6315991,3958.640697,1.04078238,0.052836296,1059.819051,9170.27518,97188.32337,1.030253094,0.008729475,137.0994556,45.44115034,1.033709722,110.6988049,185.5506451,1.025549768,0.001914359,182.2303206,127.7803395,1.051351684,0.105115904,0.005436778,2851.148716,29202.9287,1.038050631,0
462,1110.092004,434.6095255,4824.565593,1.04130991,0.053831763,1138.601298,7184.929338,81807.69869,1.034610779,0.010184388,243.7151136,81.01003746,1.038401891,105.338628,142.8930007,1.016631597,0.001072041,162.7301521,43.76222231,1.026420259,0.022920009,0.001914359,2718.682259,25523.95942,1.039074641,0
463,1164.105366,328.1439182,3819.940961,1.040619184,0.052147127,1233.553577,6493.216406,80097.30323,1.038294191,0.011869023,396.3200762,95.83259307,1.036599674,64.92182799,214.4244128,1.03545387,0.000842318,143.3720878,30.96383654,1.022271722,0.013435867,0.000995466,3079.949783,24966.91125,1.038338388,0
464,705.262317,269.8662086,1903.264675,1.038293126,0.038134023,1013.653326,10267.58835,104077.7508,1.03696728,0.007963732,346.9781356,109.6635877,1.038429871,95.31416263,166.5840459,1.025512014,0.001148615,66.66666667,30.96383654,1.033325761,0.004742071,0.000459446,3195.036527,27041.24131,1.03814173,0
465,300.1944952,167.7874316,503.6886333,1.041338464,0.041503294,1261.214241,6628.312454,83597.22058,1.028101463,0.012328469,374.108542,134.9283148,1.04310134,82.52280081,211.5156415,1.033863753,0.000918892,48.80422678,33.91277335,1.045811103,0.004742071,0.00053602,3439.681403,25052.70653,1.041170307,0
466,342.7220251,126.767707,434.4608526,1.039416175,0.049390451,1511.06685,4161.513611,62883.25262,1.034743734,0.018224694,499.3390683,174.4887692,1.046383032,140.5891394,203.1483595,1.022602409,0.000842318,78.0278132,34.24787981,1.034604169,0.007113106,0.001684636,3519.301778,20499.23353,1.04291091,0
467,348.3451777,108.2419466,377.0556014,1.040633536,0.072133031,1854.546314,2366.243591,43883.0833,1.032067802,0.028409081,531.6979521,199.4299713,1.047473239,263.9273866,1770.644299,1.02670129,0.000918892,86.67268094,32.43830495,1.029373265,0.008693797,0.002680102,3519.38026,15585.04797,1.043051001,0
468,1249.971915,192.3751434,2404.635265,1.040365123,0.086682156,1788.793044,1071.845974,19173.10622,1.037644277,0.052453425,834.5917239,209.3827255,1.047677956,169.341059,2417.812534,1.046211254,0.000459446,292.3296299,80.55342916,1.04114673,0.128035913,0.006661968,2333.86617,8643.912525,1.043217316,0
469,1789.449364,330.8584014,5920.543561,1.040109341,0.08622271,2288.186332,692.4724818,15845.06068,1.03836252,0.067615145,828.4761672,168.9320667,1.047112031,119.9064068,436.2495798,1.038590109,0.000612595,272.3924073,103.5493519,1.040291762,0.128035913,0.00704484,2473.248005,8195.547182,1.042974379,0
470,1496.428646,494.2608826,7396.261431,1.042347476,0.076957214,2221.166894,457.9057798,10170.85158,1.040895054,0.088060494,446.2312938,142.9623675,1.047728933,116.922849,396.230476,1.034361917,0.000459446,340.1059633,124.8450578,1.045219431,0.278201491,0.011179854,2059.929107,6494.697111,1.044417993,0
471,1937.829689,548.1649737,10622.50361,1.042676598,0.063939576,2424.53105,521.6672002,12647.98325,1.042567956,0.081245378,703.0444881,172.9630447,1.048188108,212.3045432,611.359975,1.038885965,0.000765743,285.007536,115.5285173,1.045413746,0.229990437,0.015850889,2390.761854,8525.791351,1.045120821,0
472,1289.960358,279.7550553,3608.729313,1.038343649,0.070218672,1773.959086,1114.607045,19772.67296,1.040781748,0.052070553,614.5335958,202.5115573,1.046396388,201.0255378,587.3945372,1.039809247,0.002220656,420.0852107,148.9173132,1.042526373,0.777699621,0.028255932,2262.851256,9468.451547,1.042288288,0
473,692.782779,126.8222306,878.6025737,1.036814812,0.081781398,2003.617858,1926.379925,38597.29219,1.037090535,0.034611603,778.4056692,224.3122468,1.043218469,134.7772618,424.9097852,1.034841376,0.001684636,451.2492443,173.3451648,1.043018317,0.846459649,0.033233265,3420.590178,15162.99613,1.039864737,0
474,968.6606438,168.1161764,1628.475237,1.038842697,0.067461996,1042.653906,2713.140706,28288.66756,1.035102439,0.025652405,620.427572,157.1575125,1.041771789,294.7563569,2132.050486,1.04067839,0.002833251,498.1395791,218.5700757,1.037947153,1.036932829,0.02557583,2015.059872,10376.60841,1.039353553,0
475,1071.159449,456.9018427,4894.147261,1.040881662,0.059727987,1777.355693,1886.258088,33525.51552,1.038409711,0.031165757,376.6553739,82.56204578,1.039999845,298.322357,2292.415962,1.042161948,0.002373805,429.5379941,199.6211783,1.034644597,0.642550602,0.020675073,2771.900696,13167.99491,1.039513028,0
476,1299.142234,1340.075526,17409.48713,1.041476257,0.04020153,1557.322751,963.2243196,15000.51147,1.042186695,0.041579868,210.4299734,55.80561127,1.037793125,103.5218108,219.9806568,1.037045963,0.001301764,502.0469348,72.08247969,1.029928698,0.306653916,0.009495218,1993.435211,10819.89944,1.039177773,0
477,1549.40969,1619.4578,25092.03608,1.039521648,0.036985408,1024.610939,604.3923602,6192.670235,1.046067787,0.050921938,243.7957239,75.2991808,1.041510753,65.86193459,97.78365104,1.040757712,0.000995466,200.522177,30.70580457,1.02283927,0.049001399,0.009188921,2337.684755,10810.30568,1.041446774,0
478,1824.367775,1255.593479,22906.64281,1.041067023,0.043877098,1574.963377,699.2543351,11012.99969,1.044261183,0.048165262,290.9428936,89.69219138,1.04094124,70.59643634,144.014641,1.046297409,0.001301764,202.821291,44.52764104,1.032157111,0.076663479,0.017305801,2545.165967,11347.84664,1.04103211,0
479,1887.731714,896.3664184,16920.99315,1.041539513,0.039895233,1899.51166,1276.529465,24247.82602,1.043550845,0.040124956,305.2297084,91.28891789,1.042528043,174.4915179,323.4693453,1.044920704,0.003905291,514.0521038,94.15166576,1.038036891,0.516885724,0.026341574,2761.92348,12682.3219,1.042035073,0
480,1428.693765,462.6942317,6610.48364,1.039174566,0.033616136,1446.130304,4050.683517,58578.16185,1.038685905,0.016999504,252.4977034,69.77593264,1.03922882,114.9771154,183.8139389,1.034580916,0.003598994,899.7944891,236.9025607,1.040223612,3.373983419,0.040584402,3213.212886,18666.37194,1.039301971,1
481,537.3739945,120.6368829,648.2712362,1.042988394,0.035607069,1529.109696,3715.33142,56811.49296,1.03690519,0.01922016,471.2097093,125.5374061,1.043172526,375.4352627,855.4000768,1.041346734,0.006125947,1639.217257,261.4031629,1.038261043,8.30336608,0.049467025,3457.768968,18215.29327,1.041164618,1
482,897.4637338,218.7793538,1963.465357,1.044419552,0.049773323,1269.943807,2591.276146,32907.75094,1.035730021,0.024886661,389.651962,127.1726132,1.042788675,116.4270819,245.0084615,1.04078844,0.002756676,1316.631116,250.5099743,1.038022011,5.99397757,0.04602118,2479.849451,11178.75771,1.041348991,1
483,1582.547989,573.5061998,9076.010831,1.038942223,0.049160728,2145.551598,1241.432057,26635.56533,1.035567109,0.041733017,433.0051751,160.7357468,1.04690104,120.3075847,260.4672576,1.03920007,0.003216122,180.383882,53.87147126,1.033644435,0.071131063,0.033845859,2824.349872,11932.63103,1.041249337,1
484,1206.078918,1196.691508,14433.04399,1.042240374,0.038363746,1658.895394,781.7859453,12969.01104,1.040840156,0.0465572,478.5863581,126.894592,1.043750858,107.4361259,245.0620853,1.039790368,0.00229723,129.1624896,40.85104291,1.031152821,0.034775186,0.016386909,1926.727109,8246.975845,1.042000201,1
485,1170.674765,2450.02158,28681.78438,1.04101178,0.024656938,1286.938573,402.4262737,5178.978945,1.042161041,0.061029751,509.8998637,95.43575029,1.04217051,130.9297225,312.8923191,1.032596143,0.001990933,194.893415,50.7010189,1.034753699,0.071131063,0.008729475,2319.049483,9493.71204,1.041708093,1
486,1323.306254,2571.077782,34023.23309,1.042816063,0.023431749,1634.40179,481.1303832,7863.603593,1.041157435,0.058732521,371.2225836,80.56892411,1.041069065,110.4440483,288.780701,1.040177933,0.001608061,159.2836695,43.62200871,1.032488889,0.045840018,0.00811688,2632.778709,11702.5172,1.040958156,1
487,1257.814378,5018.435137,63122.59869,1.035572535,0.013094213,1711.1106,443.9645742,7596.724887,1.038321733,0.058119926,206.0215496,59.21120172,1.039089134,129.8513503,420.5775641,1.038384956,0.001608061,234.0813363,50.97645703,1.034703246,0.090889692,0.016310335,3411.625307,16278.08276,1.038309895,1
488,1103.44633,7072.51845,78041.44528,1.03392801,0.010031239,1195.949078,355.2460677,4248.562069,1.041466428,0.062714387,176.5262942,52.60361924,1.038281032,148.0193045,399.6268486,1.040487021,0.001454913,225.74637,45.94633809,1.031820453,0.090889692,0.011869023,3501.954069,17774.09028,1.038700433,1
489,37.7964473,20.64255769,7.80215344,1.021517341,0.001148615,1722.167655,271.5629772,4676.769756,1.043203773,0.078794999,1653.328425,733.185498,1.040975029,2102.171672,8445.42437,1.040312588,0.067691719,217.4339179,175.4617404,1.035741931,0.129616604,0.001990933,1917.767266,8747.647531,1.041422061,0
490,52.33836453,19.61042981,10.26377824,1.0170981,0.000765743,1569.930869,358.9835607,5635.793735,1.040971321,0.065011617,1235.754544,908.0973732,1.040641481,2288.348472,7482.408919,1.040384351,0.070601544,170.6758331,322.539964,1.03529759,0.129616604,0.000918892,1620.829516,8271.490459,1.040541207,1
491,66.98079989,26.6842819,17.87334546,1.021431281,0.003139548,973.3846969,336.6136776,3276.546026,1.040776365,0.071137564,2019.674692,962.3322325,1.039569377,1992.609374,6940.522013,1.042961812,0.066007083,285.9482152,402.529875,1.039174901,0.38410774,0.001454913,2192.54183,11175.97662,1.040855253,1
492,70.5730512,28.14894231,19.86556747,1.024267595,0.002526953,955.6953513,316.1438423,3021.372005,1.039532557,0.084920946,2424.280479,973.5988513,1.037009038,1390.73087,3383.339956,1.042425075,0.071673585,301.0399717,524.3209654,1.02922858,0.38410774,0.000765743,2681.629127,12378.91238,1.0396141,1
493,69.72699965,31.30787917,21.8300448,1.029595963,0.004594461,725.7739235,328.1836978,2381.8717,1.040520826,0.086299284,2386.940178,1264.438834,1.032778722,530.074672,765.2112819,1.04170662,0.074047389,203.4576123,30.35670249,1.015524419,0.020548974,0.001301764,3082.227583,14380.65033,1.038807425,1
494,78.16020551,31.10331328,24.31041358,1.02747442,0.005666501,1118.300422,439.9225121,4919.655309,1.040868648,0.07634462,2512.252373,1018.995415,1.037178121,412.5032662,497.4564186,1.039113457,0.057201034,212.5867878,29.14243439,1.012109556,0.020548974,0.001301764,2818.936964,14186.15578,1.038712191,1
495,114.667182,36.7623078,42.15430238,1.027708819,0.006815117,893.9514818,380.7656531,3403.860198,1.039444998,0.080326486,2330.08492,1249.608402,1.037012721,495.795095,573.3544483,1.038533256,0.059574839,244.5608564,2484.202802,1.052359541,1.872327645,0.001225189,2835.908853,14517.72388,1.03824829,1
496,118.6343945,35.16040047,41.71232819,1.030544066,0.006968265,1013.65601,482.0962291,4886.7974,1.043785216,0.076038322,2363.356795,900.6397757,1.042612461,223.8407073,161.5213174,1.038450953,0.043953673,441.6264871,1639.477804,1.033931967,3.062587432,0.003445845,2363.44583,12395.47084,1.041522901,1
497,132.5491837,42.63136915,56.5075318,1.030842241,0.008806049,1185.185611,698.1866584,8274.807812,1.043603044,0.061106325,2601.804771,636.7143676,1.041444526,314.6439001,314.3526035,1.037052447,0.037061982,330.5970193,880.3543252,1.046135522,1.53959234,0.004671035,2190.297822,11599.16754,1.040902604,1
498,155.998484,52.76608849,82.31429812,1.035797553,0.02044535,1165.910558,1023.403006,11931.9637,1.044846232,0.050003046,2283.944454,433.2233923,1.043518144,296.9134428,376.3684951,1.036857529,0.023125452,471.3315642,486.5017609,1.044123656,1.508768879,0.006202522,1805.522055,9199.641715,1.042286534,1
499,504.6113368,101.5390676,512.3776463,1.041299433,0.031165757,1545.376367,1909.08068,29502.48167,1.038934019,0.033309839,1269.428169,297.5993847,1.044354045,287.3876901,365.7563234,1.035080583,0.009954665,388.006196,253.5329522,1.038926655,0.471836051,0.002986399,2359.071845,12938.9339,1.042246461,2
500,584.2541919,146.1784579,854.0537679,1.040836899,0.053142594,1587.817204,1392.984209,22118.04293,1.036539707,0.042728483,1172.786701,375.1577277,1.041472391,465.269749,482.3810254,1.034401107,0.016999504,299.8305714,62.54694981,1.028804968,0.098793143,0.003828717,2115.799035,10655.86281,1.039391147,2
501,527.6995351,235.7020445,1243.798593,1.043389648,0.064169299,1640.87309,804.4022463,13199.21999,1.039693169,0.051687681,983.1898013,480.623812,1.042343722,715.839702,1640.248293,1.041120374,0.040890699,82.79231611,24.26895296,1.024114369,0.008693797,0.002833251,1575.263459,6848.098411,1.041597919,2
502,686.9390546,531.2216778,3649.169171,1.044407746,0.045102288,740.1284699,343.8048555,2544.597616,1.041765292,0.054291209,954.2267784,324.4584259,1.04398637,959.3743344,8137.102342,1.044021954,0.034688177,82.91863589,26.04894185,1.024514459,0.011855177,0.009648367,965.7497822,4215.215203,1.042728383,2
503,947.5941279,1578.408729,14956.90843,1.043230029,0.0232786,476.592785,221.5849552,1056.057909,1.044147124,0.041656442,681.3070685,172.3631746,1.046365758,932.4812456,14254.12241,1.041163235,0.022819154,288.8347723,50.26845068,1.031147727,0.11064832,0.008270029,1436.326302,7017.313465,1.044362728,1
504,784.3106728,4977.313851,39037.60376,1.038065278,0.011256428,441.42199,141.5156248,624.6810871,1.040735582,0.030476588,272.7286835,116.9303856,1.043218352,706.2560418,11965.80062,1.044352038,0.015621166,287.7522865,61.15163708,1.029229257,0.11064832,0.010184388,1850.554702,10571.64141,1.041742008,1
505,1121.090743,6066.496343,68010.92892,1.033054434,0.010796982,467.9497347,134.176625,627.8791608,1.039386766,0.029174825,273.4893538,120.6468056,1.044957077,607.5539885,4445.44206,1.046132603,0.022666005,215.5417615,117.7936427,1.042955933,0.11064832,0.004824184,3002.964075,16794.99868,1.043424453,1
506,1218.776142,5096.024553,62109.13144,1.031964127,0.012941064,266.461698,67.61851518,180.1774437,1.034376222,0.022359708,307.1046473,125.0197128,1.045968719,636.1353904,6099.988985,1.046010937,0.021287667,217.8918876,58.5498,1.032178406,0.05532416,0.004211589,2812.099893,18046.08724,1.042775345,1
507,1504.689855,2516.954432,37872.358,1.039284024,0.021440816,337.0909041,73.59235647,248.0731398,1.035622005,0.024120918,333.4384885,157.8937844,1.049246478,1512.706731,13405.50334,1.039028603,0.033003542,80.99996365,32.28144661,1.023866972,0.010274487,0.003598994,2545.526283,14421.92983,1.043746288,1
508,1313.318514,1149.573173,15097.55732,1.038509499,0.02909825,499.4484846,106.9298924,534.0597271,1.036621697,0.021900262,751.8134182,266.8282861,1.047753429,1532.48505,12957.50234,1.041320961,0.050921938,233.5867453,78.44171923,1.033484661,0.074292444,0.003445845,1687.367505,9189.189863,1.042909369,1
509,1317.313868,589.7143156,7768.388464,1.03812956,0.041733017,322.2263204,138.1366259,445.1125667,1.042353536,0.018760714,830.7579107,393.867572,1.05039649,1049.407045,6276.098024,1.042525703,0.074506835,232.0533089,60.89554519,1.026238141,0.058485541,0.004594461,1144.092521,5433.068431,1.043936934,1
510,768.652483,601.2648055,4621.636856,1.044825922,0.054980378,1800.431296,677.0823331,12190.40223,1.041747852,0.049084154,796.7387567,194.7186531,1.04099961,558.5150054,1224.495869,1.044388394,0.034535029,192.8804186,482.5197861,1.024695359,0.143842816,0.000306297,1552.005103,5698.046668,1.042318148,0
511,602.9798428,1114.719009,6721.530926,1.039990028,0.037827725,1010.158997,632.4825592,6389.079474,1.042320717,0.052606573,575.0672901,117.919648,1.040963174,444.3646406,1474.104879,1.043138561,0.015238294,170.3810849,633.0384359,1.02534249,0.143842816,0.000229723,1038.683648,3845.86962,1.041200752,1
512,1208.773094,1123.704328,13583.03557,1.040240344,0.03966551,971.8875772,772.0812495,7503.761749,1.043278326,0.050998512,458.6524429,86.7587766,1.039677604,499.7270859,1229.588066,1.038779766,0.004288163,163.630701,650.2405673,1.035476857,0.143842816,0.000229723,1652.423779,6204.525596,1.040432837,2
513,1340.021658,683.6260632,9160.737309,1.043240288,0.047322944,1793.006271,1459.854449,26175.28182,1.038082027,0.037138556,385.6476249,87.1223415,1.038884352,235.2760976,125.7538501,1.022260063,0.002144082,152.508276,42.08937088,1.024815797,0.033194496,0.005896224,2672.223629,11018.98162,1.039122458,2
514,1503.590169,870.8600931,13094.16675,1.039225732,0.045102288,1700.862521,1323.476181,22510.51033,1.040222325,0.037291705,345.4599642,73.55867942,1.039051646,45.37809601,10.14779962,1.020004591,0.000459446,156.5488658,46.19195287,1.020522577,0.026871735,0.004671035,2523.914347,10560.81819,1.038868404,1
515,2019.864046,1143.203537,23091.15722,1.038232806,0.038899766,1889.984088,717.2693912,13556.27736,1.049414827,0.053142594,720.1651958,107.1610872,1.040432601,378.2282453,953.3945127,1.041501765,0.006891691,161.6580754,44.2340522,1.024762308,0.033194496,0.003752143,2751.255154,11120.14969,1.041808196,1
516,1408.388898,1430.810929,20151.38227,1.038970922,0.037598002,519.4385347,335.2754598,1741.549936,1.051350391,0.068993483,563.4557926,111.5736009,1.041596112,581.0901101,2563.319122,1.040020498,0.010567259,90.91179644,27.64628262,1.021059042,0.010274487,0.002144082,2106.57223,7423.140184,1.043405924,1
517,1414.807758,1778.841321,25167.18502,1.037071111,0.031778352,578.2881939,284.0198649,1642.453347,1.049862911,0.072745626,580.5232813,107.8889597,1.041091505,822.3737506,4113.200768,1.038550076,0.013170787,63.15789474,24.51303726,1.021614671,0.005532416,0.001225189,2356.103327,8758.563945,1.042775427,3
518,1018.91831,1567.646981,15973.04212,1.041304356,0.034611603,929.2662072,509.0754235,4730.66588,1.044011785,0.053831763,486.9732289,88.46966221,1.039638027,634.0952173,5090.13824,1.036258482,0.006815117,101.0995285,28.79093573,1.023817891,0.010274487,0.001454913,1576.344097,6522.750286,1.040660388,3
