"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","PSSD.5","MPFD.5","PD.5","PSCV.All","PSSD.All","SR"
276,313.3954487,7065.709315,22143.61141,1.052004883,0.011273014,269.8265135,135.1442449,364.6550042,1.044452867,0.09712135,179.8614385,42.58780107,1.031298787,0.133975434,84.95096625,175.3605222,1.051923532,0.00173431,226.9594494,127.2957724,288.9097842,1.056723924,0.009105127,1218.634656,4812.757543,0
277,610.5701515,4067.053015,24832.21175,1.038411226,0.019077408,396.6840511,144.2343818,572.154789,1.043017649,0.101890702,174.9015403,46.22276422,1.035302407,0.140479096,77.26639709,140.8895519,1.031089911,0.001300732,211.9455577,133.569491,283.0946025,1.056805313,0.007370817,1787.698188,6618.193475,0
278,561.7343255,1606.378036,9023.576828,1.047667468,0.034686197,830.8333569,364.2681645,3026.46142,1.039854679,0.085848337,222.147801,65.3585691,1.038550122,0.156521462,225.7603937,1274.584379,1.041106573,0.004335775,91.69121656,31.82394311,29.1797606,1.025588341,0.010405859,1032.742914,3539.243682,1
279,412.7961747,459.7763123,1897.93903,1.046857634,0.079344675,709.1692547,857.0571018,6077.985461,1.045294029,0.057232224,189.6096683,64.10202249,1.041632183,0.162591546,206.7928396,1732.394192,1.029177996,0.002601465,226.8292324,391.2702981,887.5154138,1.029976358,0.004769352,862.6559286,2814.17761,1
280,339.7162699,316.3060942,1074.543265,1.04897414,0.097988505,666.5336669,1290.356452,8600.660173,1.043769261,0.045525633,129.5351223,53.63814204,1.039820234,0.165193011,30.30457634,43.78947758,1.019520903,0.000867155,160.4978404,980.5214904,1573.715817,1.037344455,0.001300732,1044.76764,3360.731855,0
281,386.1849601,692.5122756,2674.378255,1.048085353,0.058966534,619.8541725,475.9506752,2950.200119,1.049327103,0.099289238,130.9301128,57.91384242,1.039635079,0.163892279,181.9993627,718.5133109,1.028436454,0.00346862,242.1959927,345.0256072,835.6381943,1.038523885,0.003035042,655.3727962,1994.125608,1
282,410.6734871,422.3425811,1734.449006,1.044990678,0.086281914,611.5630003,613.8677184,3754.187836,1.046846893,0.081078985,132.6439876,65.54274029,1.04310889,0.170829518,89.76756865,931.1486879,1.052270086,0.00173431,197.7465697,152.238863,301.0471293,1.04262747,0.005202929,699.858194,2027.824145,1
283,528.0777961,215.6959619,1139.042482,1.044584926,0.119233801,870.7727808,1593.916202,13879.38844,1.037896195,0.040322704,140.4971421,57.10586352,1.039789221,0.171696673,46.2589364,60.47717502,1.021908462,0.001300732,83.85254916,16.51404615,13.84744867,1.006902676,0.002167887,1629.045691,4866.864678,0
284,495.4151286,421.3541763,2087.452334,1.046734156,0.083680449,622.2660796,1068.668541,6649.961835,1.051641858,0.053763605,132.4715578,47.67590723,1.036196354,0.149150645,0,0,1.035840877,0.000433577,79.54951288,27.52341026,21.89473879,1.025187993,0.003902197,897.3926962,3084.560666,0
285,365.8212224,558.4648716,2042.98302,1.049790918,0.064169464,392.3714763,1467.817613,5759.297637,1.04706298,0.040756281,149.4218463,47.24967351,1.035630438,0.086281914,0,0,1.026823542,0.000433577,88.94556017,43.34937116,38.557341,1.024956797,0.004335775,571.1648525,2914.448233,0
286,557.315267,482.2921108,2687.887565,1.043327787,0.058966534,642.2920354,2575.771351,16543.97424,1.042614901,0.02558107,147.5981677,59.15854949,1.035942004,0.088883379,24.38299245,36.49123131,1.014146628,0.000867155,100.329515,59.11277885,59.30756435,1.030411935,0.004769352,1155.206198,6451.233546,0
287,852.7100858,587.4926602,5009.609167,1.038483287,0.065470196,550.0340935,646.3919549,3555.37613,1.048049494,0.07674321,270.4622491,87.36929673,1.041376815,0.136143322,0,0,1.003060967,0.000433577,0,20.64255769,0,1.009624609,0.000433577,856.6747033,3068.056699,0
288,936.8475361,378.7909337,3548.693529,1.037599055,0.069372393,838.0307839,974.8564276,8169.596962,1.045817053,0.057665802,245.2963129,108.8451761,1.048849093,0.156521462,20.20305089,102.1754477,1.035534637,0.000867155,39.12303982,14.44979039,5.653197247,1.003849844,0.002167887,1165.309722,4066.054693,0
289,352.1044611,152.4053352,536.6259843,1.04311433,0.053763605,809.9669792,2175.438153,17620.33069,1.047035856,0.034252619,331.9786371,136.8367484,1.049189212,0.12617104,0,0,0,0,50,20.64255769,10.32127885,1.022559092,0.001300732,1517.190145,7040.717677,0
290,473.9252709,138.6859216,657.2676295,1.033376803,0.044658478,754.9404764,2742.125606,20701.41611,1.05218341,0.028182535,322.5357769,140.6911964,1.04280695,0.114030871,108.145743,284.6316043,1.00879843,0.000867155,194.6182664,84.04469918,163.5663366,1.034185353,0.003035042,1520.876198,7972.132211,0
291,162.1923412,49.71658261,80.63648933,1.034083812,0.030783999,397.8998463,12578.41351,50049.48804,1.045408081,0.006937239,253.2157596,89.82071591,1.041732945,0.104925745,67.05221846,173.016161,1.017051147,0.003035042,223.4833412,105.0893846,234.857268,1.037108578,0.009538704,1642.501322,10581.7137,0
292,208.8954699,84.34179356,176.186186,1.041057748,0.058099379,535.948619,3419.519076,18326.86527,1.037097141,0.022546028,316.3961617,138.4804787,1.045580819,0.112296561,155.3433473,1202.506503,1.034479724,0.002167887,244.6268453,127.5415172,312.0007899,1.041761805,0.006070084,1243.634452,6181.702066,0
293,134.871884,59.69604522,80.51318086,1.035492929,0.064169464,661.2337819,1737.522786,11489.08763,1.037908196,0.041623436,389.7303361,230.2132453,1.045707483,0.101023548,80.36375634,298.6044258,1.018528441,0.001300732,64.22616289,22.51915385,14.46318843,1.019924619,0.004769352,1093.263593,5135.428651,0
294,445.8196034,158.3632363,706.0143518,1.038409193,0.071973858,797.9048484,1659.088234,13237.94546,1.035908669,0.039021971,345.543881,186.4711045,1.050520089,0.123569575,109.0216414,316.9433777,1.029294601,0.002601465,64.52337023,24.08298398,15.53915291,1.009827856,0.002601465,1289.393066,5377.662034,0
295,481.0669789,229.1997031,1102.604087,1.040315897,0.119667378,623.3877874,495.107031,3086.436765,1.046383421,0.085414759,339.6511287,208.2653215,1.04792308,0.143514138,103.2817894,302.0333754,1.018602334,0.001300732,47.14045208,15.48191827,7.298246263,1.004812305,0.000867155,601.7996801,1715.68177,0
296,1044.482928,396.1127321,4137.329862,1.045336002,0.099722815,550.9318416,300.8033507,1657.22144,1.047993253,0.108394364,503.1504536,194.2533697,1.047846636,0.142646983,13.6859377,21.89473879,1.010790996,0.000867155,45.82575695,34.40426282,15.76601386,1.028213742,0.001300732,868.4747525,2460.742094,0
297,1197.22849,476.3079053,5702.493943,1.035372996,0.093652731,780.1852843,278.7654652,2174.887137,1.041005379,0.098422083,534.2259298,206.9582881,1.04668025,0.134409012,0,0,0,0,91.12546382,53.32660737,48.59411831,1.039765094,0.002601465,1098.632527,3338.443134,0
298,637.9826126,386.8112302,2467.788392,1.039900014,0.094519886,1038.424611,306.8271221,3186.168351,1.03889048,0.111429407,421.8262617,187.0917693,1.048523849,0.150451378,40.40610178,58.3859701,1.044048758,0.000867155,99.29921876,46.87580809,46.54731122,1.048023756,0.020811718,824.6835191,2181.243431,0
299,449.4866227,736.6733626,3311.248217,1.043016508,0.070673126,502.2503746,222.931591,1119.674751,1.045185005,0.111429407,411.3548989,162.5923958,1.045089697,0.138744786,15.74591643,17.87697936,1.03643667,0.001300732,94.70435342,59.86341731,56.6932623,1.058349168,0.006503662,570.3080157,1735.296041,0
300,568.4376362,663.5244355,3771.722617,1.040667978,0.046826365,760.6587638,1213.441897,9230.15213,1.045214245,0.042057013,485.9281345,144.238947,1.046861793,0.120968111,0,0,1.041424277,0.000433577,149.958672,37.8446891,56.7513932,1.029251992,0.009105127,972.7884402,4434.056168,0
301,431.2123464,516.8578869,2228.755022,1.032878734,0.028182535,752.7462832,2589.821841,19494.78765,1.042756405,0.02731538,258.0918279,105.3839313,1.045442526,0.133975434,82.90217435,124.0701865,1.035913689,0.000867155,109.2435645,46.44575481,50.7389981,1.038988337,0.009538704,1450.710554,7257.93628,0
302,290.8074537,237.863955,691.7261108,1.047517542,0.037721239,504.4479792,2637.759872,13306.12637,1.033246471,0.029916845,325.9592526,110.3889566,1.042032324,0.101023548,98.36157786,203.0434546,1.044987872,0.001300732,81.65326045,31.36859257,25.61347859,1.028704323,0.02211245,1020.579064,5313.445552,0
303,275.9962379,171.3596937,472.9463078,1.044093172,0.033819042,631.0723963,2652.260566,16737.68431,1.034508209,0.02904969,296.0567341,150.3168965,1.041902508,0.105359322,56.24888749,123.078816,1.036783213,0.002167887,143.6137345,69.66863221,100.0537245,1.043008142,0.012140169,1224.764777,6709.71229,0
304,395.2236232,112.8849303,446.1479115,1.039504134,0.068938816,867.3844978,1219.673073,10579.25516,1.03826759,0.053330027,374.3460312,246.7973048,1.044229455,0.097988505,89.9714251,202.4391963,1.042979843,0.002167887,234.3709816,90.14991993,211.2852522,1.050275683,0.027748957,1232.852889,4927.97788,0
305,830.7669283,222.6372826,1849.596914,1.036825014,0.085848337,714.7072438,795.9402639,5688.642723,1.037211508,0.063302309,412.421289,290.5905117,1.050827999,0.101023548,0,0,1.024299054,0.000867155,114.0555352,48.71643616,55.563792,1.043324656,0.021678873,824.3013425,3022.516411,0
306,546.409304,1412.472942,7717.883571,1.033772909,0.037721239,498.9704138,414.4217833,2067.842087,1.04140943,0.059833689,483.3068056,213.6953473,1.042926802,0.099722815,149.130606,258.5887196,1.03281646,0.002167887,82.42593673,28.79093573,23.73119847,1.02880319,0.008237972,738.8602005,3557.624161,0
307,595.7781492,3520.416193,20973.87044,1.043743315,0.020811718,575.9025823,552.1884183,3180.06736,1.040644328,0.032951887,368.9514943,88.39370462,1.039595501,0.094519886,66.14378278,54.61507408,1.036354753,0.001300732,46.68972902,25.06596291,11.70323016,1.026105774,0.003035042,1206.235647,7903.560845,0
308,735.4780909,829.8470732,6103.343412,1.046078566,0.055064337,479.1076074,909.875844,4359.284387,1.038503638,0.044658478,239.6484389,98.79980352,1.045257731,0.12270242,73.84484562,133.3803175,1.022825163,0.00173431,231.7754879,91.89267618,212.9846985,1.040371348,0.013440901,833.2895951,3507.104498,0
309,503.8948952,1131.073221,5699.420223,1.045603768,0.045092056,480.4239576,478.6982999,2299.781317,1.038889323,0.068505238,286.3058978,125.4850218,1.044387881,0.115331604,149.2995656,498.244525,1.044620656,0.001300732,174.7695612,96.55389889,168.7468254,1.04026609,0.013440901,673.9187695,2765.696642,0
310,514.1892903,2848.672962,14647.57128,1.04155132,0.02558107,402.9617122,263.766015,1062.87605,1.037131691,0.066337351,342.3165905,81.71978832,1.039702067,0.115765181,25.71297386,29.19298505,1.026923596,0.000867155,54.66517401,18.34894017,10.03048007,1.02169364,0.003902197,1096.226503,5159.855309,0
311,558.4879858,2823.482044,15768.808,1.037799094,0.02558107,498.0001804,301.1862945,1499.90829,1.03961374,0.055064337,270.5060207,83.03450975,1.040444544,0.125303885,47.14045208,145.9649253,1.046922979,0.000867155,94.53689035,49.45612781,46.75428532,1.039221906,0.010405859,1193.65634,5495.091003,0
312,761.9826035,2114.425023,16111.55084,1.034424904,0.034252619,600.2179657,334.9817036,2010.620366,1.040328148,0.043791323,274.6550732,109.1445579,1.04303081,0.113163716,98.99494937,102.1754477,1.017460736,0.000867155,79.70177908,46.67013044,37.19692426,1.047171975,0.009972282,1355.490403,6708.784415,0
313,345.3711301,16886.4723,58321.00021,1.040206839,0.005202929,209.8135095,126.7764628,265.9941458,1.045576393,0.04595921,207.5615651,62.3461033,1.039121424,0.096254196,0,0,1.040081542,0.000433577,83.57447015,30.39043216,25.39864265,1.021582906,0.007804394,1659.694989,10662.69877,0
314,294.0579153,15901.91492,46760.83951,1.051622839,0.005636507,220.2342472,98.08268537,216.0116638,1.037529007,0.07327459,163.0296582,37.16889108,1.031660397,0.072841013,0,0,1.009624609,0.000433577,170.8825071,48.7915,83.37613844,1.034390108,0.009538704,1437.587778,8889.121571,0
315,518.436745,6160.023941,31935.82761,1.033110204,0.012573746,283.0488931,120.1128977,339.9782274,1.039715359,0.113597294,200.0797387,51.60639423,1.034848096,0.141779829,106.6062071,297.0843455,1.047402403,0.002167887,204.2910773,59.48315967,121.5187877,1.044186275,0.016475943,1919.840627,6698.800192,0
316,521.4678275,6387.028521,33306.29887,1.036107539,0.012140169,217.7503842,97.67647031,212.6908894,1.039899784,0.113163716,192.0063098,56.33574102,1.035342217,0.150451378,86.89745986,372.2105594,1.079628368,0.000867155,233.438641,113.5340673,265.0323838,1.04401748,0.022546028,2008.036691,6712.06045,0
317,352.111093,2047.594276,7209.806586,1.048921433,0.030350422,490.3404743,269.6739824,1322.320684,1.041636038,0.091484843,211.982262,60.35081103,1.038359768,0.187305462,205.580283,1227.137408,1.061598408,0.002601465,64.46843118,25.11511186,16.19131861,1.028785262,0.013007324,770.4428634,2372.421902,1
318,313.2099887,1217.093377,3812.058028,1.055678971,0.043791323,327.8135408,357.7228067,1172.663799,1.045492335,0.091484843,160.2081971,65.42953555,1.041321023,0.169962363,146.6528995,1931.41162,1.055866381,0.002167887,0,0,0,0,0,500.0094809,1626.542105,1
319,481.4588616,750.6508894,3614.075226,1.048135612,0.065470196,548.1945873,550.8122478,3019.522929,1.045526864,0.078043942,100.3458648,43.93092545,1.037314489,0.170829518,0,0,0,0,137.9294709,418.0117933,576.5614548,1.025848393,0.000867155,707.7392335,2245.288574,1
320,332.7579867,752.9259912,2505.421369,1.048829941,0.059400112,534.4339159,468.9911939,2506.448003,1.044378012,0.092785576,139.1599391,64.63731669,1.045230037,0.181668955,0,0,0,0,0,41.28511539,0,1.062712868,0.000433577,571.7768496,1710.430748,1
321,427.4796583,443.8149904,1897.218804,1.046013924,0.081946139,516.5673416,735.3129263,3798.386436,1.047107714,0.07154028,123.4601157,57.71229929,1.041250031,0.175165293,54.83685242,138.666679,1.038905323,0.000867155,170.1045817,146.3745,248.9897309,1.062074554,0.004769352,671.2502518,2007.998525,1
322,411.7759187,624.839498,2572.938583,1.046935387,0.066770928,477.7620162,695.2439074,3321.611309,1.04237025,0.069805971,132.3641312,53.39606966,1.037908484,0.18253611,0,0,0,0,0,0,0,0,0,628.0646786,1968.157554,0
323,318.327565,231.9408414,738.3316327,1.042453281,0.101023548,549.0347413,2910.788294,15981.23898,1.042958879,0.02384676,118.7300719,49.46775087,1.040283698,0.144381293,0,0,0,0,0,30.96383654,0,1.022753969,0.000433577,1294.724196,4800.872645,0
324,302.1366897,210.3680397,635.5990311,1.044088117,0.101023548,565.4353569,3998.021085,22606.22479,1.034320931,0.018210253,124.0817918,42.49361956,1.034207311,0.137010477,0,0,0,0,107.3435315,39.81064698,42.73415436,1.032456841,0.003035042,1561.044173,6020.704527,0
325,526.5846318,211.9374641,1116.030115,1.043565373,0.082813294,426.5242356,2777.473631,11846.59817,1.045177147,0.02558107,204.9958408,87.15746582,1.042225663,0.124870308,0,0,1.026823542,0.000433577,204.4762342,77.80656361,159.0959312,1.032267048,0.005636507,954.0540139,3986.274405,0
326,257.041371,212.2132099,545.4757443,1.044043767,0.092785576,544.4567665,2025.958393,11030.46755,1.045730501,0.032951887,210.369236,108.516779,1.047726318,0.124870308,0,0,0,0,0,0,0,0,0,1013.478933,4044.084233,0
327,236.816337,145.0745116,343.5601443,1.037368438,0.077610365,646.948195,3127.163182,20231.12576,1.041852356,0.024280338,258.4017956,136.8649581,1.046533843,0.093219153,0,0,1.007719642,0.000433577,0,10.32127885,0,1,0.000433577,1399.432399,7140.798779,0
328,207.3677235,101.6072562,210.7006541,1.03997232,0.039021971,487.1209324,8311.639845,40487.73751,1.037204913,0.010405859,369.4117444,110.0764389,1.04223029,0.086715491,0,0,0,0,0,0,0,0,0,1524.202904,11195.576,0
329,155.8921016,66.8166999,104.1619577,1.038117296,0.041189858,244.7067359,35484.55667,86833.10038,1.058833435,0.002601465,281.9515785,92.21470445,1.039937008,0.05289645,0,0,0,0,65.42231191,19.16808929,12.54020716,1.009555994,0.003035042,1398.454125,14023.41202,0
330,264.5142661,76.73646447,202.9788958,1.040107773,0.039889126,244.5907515,35283.29174,86299.66841,1.049280604,0.002601465,189.6599036,68.76384478,1.037058976,0.066770928,0,0,1.003060967,0.000433577,210.1744903,94.47939867,198.5715946,1.036736545,0.005636507,1494.798981,12960.87919,0
331,96.19013779,54.9004194,52.80878907,1.037259981,0.02037814,331.3753273,19073.72331,63205.61305,1.022817821,0.004769352,235.3557712,97.32396066,1.044170144,0.070673126,122.8709308,676.3654072,1.027904283,0.001300732,139.160703,43.10651754,59.98733283,1.025613049,0.007370817,1410.690602,13500.44352,0
332,191.6844905,93.86931498,179.9329181,1.036787384,0.041189858,487.8873628,8089.302296,39466.68364,1.025223238,0.010405859,214.7601509,100.9490136,1.043368175,0.116632336,0,0,1.035963097,0.000433577,59.70491846,15.8259609,9.44887705,1.009212199,0.006503662,1684.81715,9618.441666,0
333,569.0562881,213.6783675,1215.950186,1.038018093,0.064169464,591.507959,2690.577183,15914.97818,1.034955028,0.02731538,295.0471149,136.3469874,1.046474797,0.092785576,0,0,1.040081542,0.000433577,92.10070403,19.35239784,17.82369465,1.017476342,0.00346862,1154.527646,6135.471077,0
334,305.1422798,137.4880353,419.5341254,1.040218102,0.10405859,740.1562279,1164.487965,8619.030193,1.042201807,0.054197182,377.6971624,220.9371186,1.048694529,0.101457125,84.85281374,131.3684327,1.034408432,0.000867155,28.57142857,18.06223798,5.160639423,1.007218457,0.00173431,1041.06024,3968.750446,0
335,404.4967483,109.0858394,441.2486732,1.037330874,0.128772505,595.6175208,546.9795486,3257.906027,1.043993713,0.092785576,418.1427668,329.1480998,1.054120689,0.106660055,94.28090416,58.3859701,1.012140206,0.000867155,57.73502692,30.96383654,17.87697936,1.027742965,0.001300732,634.5169532,1920.532075,0
336,405.6812008,134.9986738,547.6642408,1.037842251,0.097988505,613.5750479,1063.64324,6526.249518,1.044726911,0.056798647,375.7531134,180.9788204,1.048733782,0.144381293,0,0,1.008159591,0.000433577,78.21972973,42.57527524,33.30226522,1.036752919,0.00346862,877.0294867,2893.812079,0
337,372.2912995,153.6225127,571.9232488,1.039363174,0.119667378,661.3552298,679.1515528,4491.604313,1.041894709,0.07847752,483.1967424,211.1263574,1.046079471,0.13137397,94.28090416,58.3859701,1.044781267,0.000867155,99.56038876,86.99363599,86.61120219,1.071074646,0.006070084,771.1148223,2291.873461,0
338,827.0575767,499.9301538,4134.710216,1.042269434,0.082379717,797.5861894,403.7739577,3220.445323,1.047231037,0.09712135,360.2931842,135.9023694,1.046053152,0.134842589,32.01992971,350.3158206,1.077762273,0.000867155,77.12065598,37.67266779,29.05340853,1.03872655,0.008671549,890.4952017,2749.44026,0
339,415.791144,658.7021563,2738.825231,1.044619782,0.048127098,682.5267768,902.1701766,6157.553027,1.046845524,0.059400112,185.8133174,91.44935833,1.04363061,0.158255772,13.46870059,29.19298505,1.030182671,0.000867155,80.63111937,28.38351683,22.88594733,1.029946373,0.00173431,841.0514016,3133.756124,0
340,357.6949658,203.4766401,727.8256982,1.043210203,0.045525633,672.1743986,2379.054774,15991.39712,1.042992277,0.030350422,308.1153015,119.6503807,1.046076079,0.140479096,151.9269,756.5985516,1.052461646,0.00173431,130.9091863,36.03064616,47.16742572,1.034804684,0.02384676,1377.504707,5693.66877,0
341,435.2767532,233.2322317,1015.205686,1.042264511,0.031217577,614.2574917,4432.74352,27228.45916,1.038064602,0.018210253,290.1473133,90.34913579,1.044501834,0.117933068,166.8036718,373.8390511,1.03282557,0.003035042,117.8200923,29.95194646,35.28941095,1.027246043,0.02211245,1615.609977,8392.413276,0
342,285.012441,115.6959568,329.7478706,1.041179884,0.064169464,573.5288671,1680.893984,9640.412221,1.04017038,0.042490591,506.1044578,219.6822654,1.048599032,0.094519886,0,0,0,0,111.7369086,42.75958379,47.77823706,1.038589052,0.009105127,930.6068361,4425.453743,0
343,195.1410197,79.60986397,155.3515003,1.037903777,0.055931492,514.4218182,1524.207141,7840.854087,1.041578238,0.045525633,357.8191753,274.6379891,1.048506542,0.087582646,27.15216521,21.48545525,1.018544108,0.001300732,208.2475421,104.8548101,218.3575648,1.042439876,0.019077408,783.3043224,3740.388372,0
344,431.8506884,163.7522194,707.1650866,1.038168369,0.074141745,502.2328431,798.9800926,4012.740435,1.041058018,0.063302309,373.9051268,323.4420269,1.050797007,0.106660055,129.4568829,277.2533218,1.01913883,0.00173431,228.9139582,111.263386,254.6974208,1.043408111,0.021678873,572.3480978,2139.480761,0
345,494.2155442,867.5886627,4287.758031,1.039522888,0.044658478,471.6952369,561.6839948,2649.43665,1.042696028,0.065036619,515.827682,208.2561434,1.04425695,0.114898026,69.19537557,119.0307944,1.030125478,0.003902197,62.42342247,22.23044675,13.87700569,1.01722536,0.005636507,576.1614165,2460.841928,0
346,592.2144828,2161.549001,12801.00624,1.045196942,0.029483267,538.4847655,443.1699105,2386.402453,1.04182408,0.055497915,256.2576584,80.468329,1.042238667,0.142646983,81.42441723,138.666679,1.047697958,0.000867155,22.26808857,18.92234455,4.213644445,1.015856462,0.002601465,1095.797658,4741.72611,0
347,461.5817092,870.4278494,4017.735745,1.045039234,0.04942783,692.7557442,1025.651788,7105.261677,1.040923469,0.044224901,291.2519101,79.72764906,1.040098907,0.132241124,149.237381,378.9188734,1.034726255,0.002167887,196.3146961,63.55734869,124.7724159,1.042516052,0.008237972,849.9812135,3597.047149,0
348,390.0392933,321.4341127,1253.719341,1.04277566,0.084981182,533.2228778,1105.934765,5897.097183,1.044336501,0.04595921,446.5259246,150.7643946,1.048942676,0.133541857,72.89914756,87.78145012,1.023905313,0.001300732,226.9347092,109.468109,248.4211348,1.041842976,0.014308056,712.5239189,2543.901174,0
349,660.0662272,1008.80342,6658.770673,1.043706851,0.055064337,405.3803205,320.701293,1300.059929,1.039719705,0.072407435,349.6657667,157.5692603,1.047226179,0.131807547,106.0660172,43.78947758,1.009314525,0.000867155,85.16238359,75.42473003,64.23349791,1.065537979,0.005636507,834.0420922,3138.056801,0
350,546.6292969,1611.08712,8806.674196,1.042273031,0.041623436,431.0868376,235.7353624,1016.224119,1.041067235,0.067638083,280.1774686,153.7787312,1.045930615,0.107527209,0,0,1.038413762,0.000433577,89.19835216,81.53810289,72.73064415,1.070329395,0.004335775,862.7707812,3894.106586,0
351,435.4339279,2450.238832,10669.17119,1.045021335,0.02731538,378.4429052,217.8333062,824.3746925,1.03939891,0.074141745,285.7880198,108.8848426,1.045746861,0.144381293,74.2269619,84.27288889,1.039322342,0.00173431,140.6354163,110.093641,154.8306504,1.060590561,0.009105127,914.7706695,3563.88622,0
352,750.5221921,2890.291022,21692.27553,1.040754516,0.026881802,409.5232076,153.058494,626.810054,1.040428187,0.073708168,312.7695437,80.78315422,1.038259165,0.12270242,48.5736187,135.3623031,1.041031424,0.001300732,219.6450936,156.6957789,344.1745902,1.044755514,0.004769352,1706.061953,7438.278444,0
353,264.3772078,16109.79607,42590.62902,1.053825022,0.005202929,300.9709321,127.1146974,382.5782896,1.042926054,0.074141745,147.8392392,48.84528779,1.037203093,0.136143322,0,0,0,0,76.11060422,19.05466864,14.50262343,1.020374617,0.005636507,1486.214911,6721.167892,0
354,360.1705457,4045.701278,14571.42437,1.042190062,0.018643831,355.8070661,152.1901777,541.5034061,1.043916206,0.091918421,164.7127505,61.01618352,1.03977338,0.166927321,0,0,0,0,73.8582453,27.83617628,20.55931136,1.031829585,0.014308056,1103.730362,3782.519983,0
355,436.761102,2476.948134,10818.34597,1.045314786,0.028182535,340.5604508,179.4810846,611.2415907,1.040109862,0.090184111,278.3313042,78.34788943,1.038314533,0.162157969,84.82055793,302.9079941,1.05453832,0.002167887,106.0217539,55.35958654,58.69320461,1.045645031,0.009538704,1002.204333,3429.491142,0
356,314.7892702,17889.87262,56315.39947,1.037283536,0.004335775,99.68796973,40.59703013,40.47035511,1.030385377,0.013007324,338.5194749,91.93386519,1.035738132,0.084114027,477.7143608,6246.113377,1.034549184,0.010839436,0,0,0,0,0,1261.095884,11230.04897,2
357,395.16301,3583.240573,14159.64131,1.056373738,0.02037814,368.1182364,221.3941332,814.9921786,1.036955992,0.082813294,139.1406773,52.06571816,1.039075816,0.165626589,0,0,0,0,0,51.60639423,0,1.016963949,0.000433577,1074.788918,3991.764259,1
358,372.6957181,2739.122546,10208.59244,1.048128879,0.024713915,375.0697769,256.0278394,960.2830458,1.039957656,0.089316956,137.4647945,52.71134866,1.03917692,0.178200335,0,0,0,0,0,103.2127885,0,1.079937925,0.000433577,901.1908981,3079.259782,1
359,318.9560096,2385.828113,7609.742145,1.052824283,0.027748957,368.3357476,263.8899943,972.0011832,1.039906143,0.096254196,118.9832945,46.99689106,1.038172396,0.178633912,0,0,0,0,0,0,0,0,0,739.598899,2443.847711,1
360,416.1923083,1544.837411,6429.494482,1.045311658,0.034686197,600.541004,528.0717046,3171.287117,1.048672221,0.066337351,144.9794787,53.23830074,1.03898249,0.211152222,0,0,0,0,61.68742612,47.18298901,29.10597149,1.057696131,0.003035042,823.8253221,2613.56937,1
361,582.6811966,757.6716176,4414.810048,1.037572018,0.049861408,641.7982953,1000.828397,6423.299589,1.04759466,0.053330027,121.6983032,51.74148951,1.038407364,0.165626589,28.57142857,20.64255769,1.01934278,0.001300732,56.15055821,84.63448654,47.52273663,1.069977566,0.002167887,933.0573025,3426.746503,1
362,422.6791327,319.6204473,1350.968934,1.046120443,0.092351998,526.7711309,1787.972756,9418.524309,1.048579791,0.035553352,116.9463595,45.04625937,1.036047762,0.15348642,0,0,0,0,0,0,0,0,0,974.7669599,3464.091933,1
363,358.5494832,228.8274435,820.4596161,1.043544436,0.114464449,448.6527438,2326.822848,10439.35455,1.045040982,0.028616112,135.5483134,48.14608109,1.035707845,0.1500178,0,0,0,0,0,0,0,0,0,980.6016721,3345.640243,1
364,335.326726,237.9224373,797.8175194,1.047662247,0.092351998,569.9779641,1382.272401,7878.648089,1.040108468,0.04595921,325.5903326,100.6013806,1.042736637,0.143947716,0,0,1,0.000433577,0,0,0,0,0,915.2905288,3237.760187,0
365,400.1310826,573.4713473,2294.63711,1.051651436,0.059400112,448.0020177,1046.287656,4687.389808,1.044192456,0.052462872,225.2452347,85.53411152,1.043197977,0.128338927,0,0,1.014716284,0.000433577,0,20.64255769,0,1.009624609,0.000433577,600.837751,2492.388427,0
366,419.653012,340.142343,1427.417587,1.042936531,0.087582646,543.2798164,2037.943777,11071.73721,1.038223372,0.030783999,257.8962469,113.1923031,1.045847866,0.065470196,47.14045208,21.89473879,1.012907468,0.000867155,0,51.60639423,0,1.044685061,0.000433577,860.3095336,4646.866186,0
367,448.8789911,426.5268483,1914.589414,1.045627598,0.069372393,515.258875,2595.968102,13375.95604,1.046818779,0.026881802,93.33874443,41.28511539,1.037254816,0.014741634,0,0,0,0,43.30127019,13.76170513,5.95899312,1.003208203,0.001300732,757.4617031,6745.190533,0
368,327.9113745,246.0140437,806.7080322,1.04628602,0.063302309,475.7284139,8340.490811,39678.08465,1.040922344,0.009972282,77.24700971,46.96181875,1.03817329,0.026014647,0,0,1.003060967,0.000433577,0,10.32127885,0,1,0.000433577,1254.935321,12529.75759,0
369,588.0579241,278.6745289,1638.767649,1.038132124,0.058966534,496.3419087,7078.015455,35131.15701,1.054063402,0.011273014,203.3773414,72.16294127,1.041844901,0.052029295,0,0,0,0,69.2820323,17.20213141,11.91798624,1.007584656,0.001300732,1318.77436,10672.32251,0
370,152.6121737,62.05202584,94.69894547,1.035547924,0.035986929,263.7347991,29776.88947,78532.01964,1.053215496,0.003035042,217.763668,76.47129327,1.043869075,0.095387041,0,0,0,0,37.6399396,28.38351683,10.68353859,1.025444202,0.00346862,1606.786212,11653.71203,0
